==========================================
SLURM_JOB_ID = 7617388
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.5995, Training Accuracy: 73.17%, Test Accuracy: 67.42%
Epoch [29/100], Training Loss: 0.5888, Training Accuracy: 74.12%, Test Accuracy: 68.43%
Epoch [30/100], Training Loss: 0.5803, Training Accuracy: 75.44%, Test Accuracy: 71.46%
Epoch [31/100], Training Loss: 0.5660, Training Accuracy: 76.96%, Test Accuracy: 72.22%
Epoch [32/100], Training Loss: 0.5560, Training Accuracy: 77.71%, Test Accuracy: 75.51%
Epoch [33/100], Training Loss: 0.5413, Training Accuracy: 79.29%, Test Accuracy: 74.49%
Epoch [34/100], Training Loss: 0.5323, Training Accuracy: 79.99%, Test Accuracy: 78.79%
Epoch [35/100], Training Loss: 0.5175, Training Accuracy: 81.44%, Test Accuracy: 78.79%
Epoch [36/100], Training Loss: 0.5138, Training Accuracy: 81.19%, Test Accuracy: 77.27%
Epoch [37/100], Training Loss: 0.5006, Training Accuracy: 82.39%, Test Accuracy: 80.56%
Epoch [38/100], Training Loss: 0.4851, Training Accuracy: 83.84%, Test Accuracy: 80.56%
Epoch [39/100], Training Loss: 0.4853, Training Accuracy: 84.34%, Test Accuracy: 81.31%
Epoch [40/100], Training Loss: 0.4720, Training Accuracy: 84.97%, Test Accuracy: 82.32%
Epoch [41/100], Training Loss: 0.4672, Training Accuracy: 85.92%, Test Accuracy: 82.58%
Epoch [42/100], Training Loss: 0.4563, Training Accuracy: 86.74%, Test Accuracy: 79.80%
Epoch [43/100], Training Loss: 0.4448, Training Accuracy: 88.51%, Test Accuracy: 84.85%
Epoch [44/100], Training Loss: 0.4425, Training Accuracy: 88.07%, Test Accuracy: 84.85%
Epoch [45/100], Training Loss: 0.4355, Training Accuracy: 88.76%, Test Accuracy: 83.59%
Epoch [46/100], Training Loss: 0.4311, Training Accuracy: 88.95%, Test Accuracy: 83.33%
Epoch [47/100], Training Loss: 0.4240, Training Accuracy: 89.52%, Test Accuracy: 83.84%
Epoch [48/100], Training Loss: 0.4155, Training Accuracy: 90.21%, Test Accuracy: 83.59%
Epoch [49/100], Training Loss: 0.4175, Training Accuracy: 90.28%, Test Accuracy: 82.58%
Epoch [50/100], Training Loss: 0.4054, Training Accuracy: 91.98%, Test Accuracy: 83.59%
Epoch [51/100], Training Loss: 0.4028, Training Accuracy: 91.92%, Test Accuracy: 86.87%
Epoch [52/100], Training Loss: 0.3935, Training Accuracy: 92.74%, Test Accuracy: 83.59%
Epoch [53/100], Training Loss: 0.3923, Training Accuracy: 92.99%, Test Accuracy: 86.87%
Epoch [54/100], Training Loss: 0.3906, Training Accuracy: 92.93%, Test Accuracy: 86.11%
Epoch [55/100], Training Loss: 0.3842, Training Accuracy: 94.07%, Test Accuracy: 84.34%
Epoch [56/100], Training Loss: 0.3842, Training Accuracy: 93.75%, Test Accuracy: 86.36%
Epoch [57/100], Training Loss: 0.3789, Training Accuracy: 94.63%, Test Accuracy: 85.86%
Epoch [58/100], Training Loss: 0.3783, Training Accuracy: 94.19%, Test Accuracy: 86.36%
Epoch [59/100], Training Loss: 0.3709, Training Accuracy: 94.95%, Test Accuracy: 87.63%
Epoch [60/100], Training Loss: 0.3728, Training Accuracy: 94.89%, Test Accuracy: 86.87%
Epoch [61/100], Training Loss: 0.3663, Training Accuracy: 95.39%, Test Accuracy: 87.88%
Epoch [62/100], Training Loss: 0.3666, Training Accuracy: 95.71%, Test Accuracy: 84.85%
Epoch [63/100], Training Loss: 0.3629, Training Accuracy: 95.96%, Test Accuracy: 86.62%
Epoch [64/100], Training Loss: 0.3625, Training Accuracy: 95.58%, Test Accuracy: 86.36%
Epoch [65/100], Training Loss: 0.3653, Training Accuracy: 95.45%, Test Accuracy: 84.34%
Epoch [66/100], Training Loss: 0.3637, Training Accuracy: 95.77%, Test Accuracy: 83.84%
Epoch [67/100], Training Loss: 0.3645, Training Accuracy: 95.14%, Test Accuracy: 87.12%
Epoch [68/100], Training Loss: 0.3589, Training Accuracy: 96.21%, Test Accuracy: 85.86%
Epoch [69/100], Training Loss: 0.3573, Training Accuracy: 95.96%, Test Accuracy: 83.84%
Epoch [70/100], Training Loss: 0.3556, Training Accuracy: 96.15%, Test Accuracy: 86.62%
Epoch [71/100], Training Loss: 0.3526, Training Accuracy: 96.65%, Test Accuracy: 88.13%
Epoch [72/100], Training Loss: 0.3539, Training Accuracy: 96.28%, Test Accuracy: 85.61%
Epoch [73/100], Training Loss: 0.3518, Training Accuracy: 96.46%, Test Accuracy: 86.62%
Epoch [74/100], Training Loss: 0.3524, Training Accuracy: 96.78%, Test Accuracy: 85.86%
Epoch [75/100], Training Loss: 0.3491, Training Accuracy: 96.91%, Test Accuracy: 85.61%
Epoch [76/100], Training Loss: 0.3502, Training Accuracy: 96.97%, Test Accuracy: 87.12%
Epoch [77/100], Training Loss: 0.3492, Training Accuracy: 97.03%, Test Accuracy: 86.36%
Epoch [78/100], Training Loss: 0.3495, Training Accuracy: 96.72%, Test Accuracy: 85.61%
Epoch [79/100], Training Loss: 0.3485, Training Accuracy: 96.97%, Test Accuracy: 86.36%
Epoch [80/100], Training Loss: 0.3465, Training Accuracy: 97.10%, Test Accuracy: 87.12%
Epoch [81/100], Training Loss: 0.3475, Training Accuracy: 97.10%, Test Accuracy: 86.87%
Epoch [82/100], Training Loss: 0.3464, Training Accuracy: 96.97%, Test Accuracy: 84.60%
Epoch [83/100], Training Loss: 0.3467, Training Accuracy: 97.03%, Test Accuracy: 86.11%
Epoch [84/100], Training Loss: 0.3456, Training Accuracy: 97.03%, Test Accuracy: 87.63%
Epoch [85/100], Training Loss: 0.3406, Training Accuracy: 97.41%, Test Accuracy: 87.88%
Epoch [86/100], Training Loss: 0.3416, Training Accuracy: 97.35%, Test Accuracy: 86.87%
Epoch [87/100], Training Loss: 0.3402, Training Accuracy: 97.73%, Test Accuracy: 88.64%
Epoch [88/100], Training Loss: 0.3424, Training Accuracy: 97.35%, Test Accuracy: 85.35%
Epoch [89/100], Training Loss: 0.3423, Training Accuracy: 97.47%, Test Accuracy: 86.87%
Epoch [90/100], Training Loss: 0.3405, Training Accuracy: 97.54%, Test Accuracy: 85.86%
Epoch [91/100], Training Loss: 0.3400, Training Accuracy: 97.92%, Test Accuracy: 85.86%
Epoch [92/100], Training Loss: 0.3428, Training Accuracy: 97.35%, Test Accuracy: 84.09%
Epoch [93/100], Training Loss: 0.3397, Training Accuracy: 97.73%, Test Accuracy: 86.87%
Epoch [94/100], Training Loss: 0.3402, Training Accuracy: 97.66%, Test Accuracy: 88.38%
Epoch [95/100], Training Loss: 0.3379, Training Accuracy: 97.98%, Test Accuracy: 86.11%
Epoch [96/100], Training Loss: 0.3378, Training Accuracy: 97.92%, Test Accuracy: 88.13%
Epoch [97/100], Training Loss: 0.3383, Training Accuracy: 97.85%, Test Accuracy: 88.38%
Epoch [98/100], Training Loss: 0.3385, Training Accuracy: 97.79%, Test Accuracy: 87.37%
Epoch [99/100], Training Loss: 0.3364, Training Accuracy: 97.92%, Test Accuracy: 87.63%
Epoch [100/100], Training Loss: 0.3386, Training Accuracy: 97.73%, Test Accuracy: 87.37%
Finished Training
Final Evaluation: Precision: 0.8813, Recall: 0.8813, F1 Score: 0.8813, Accuracy: 0.8813
Fold 2/5
Epoch [1/100], Training Loss: 0.6988, Training Accuracy: 48.74%, Test Accuracy: 44.95%
Epoch [2/100], Training Loss: 0.6906, Training Accuracy: 53.47%, Test Accuracy: 54.80%
Epoch [3/100], Training Loss: 0.6855, Training Accuracy: 54.55%, Test Accuracy: 54.80%
Epoch [4/100], Training Loss: 0.6815, Training Accuracy: 56.38%, Test Accuracy: 54.80%
Epoch [5/100], Training Loss: 0.6844, Training Accuracy: 55.37%, Test Accuracy: 54.80%
Epoch [6/100], Training Loss: 0.6802, Training Accuracy: 55.74%, Test Accuracy: 54.80%
Epoch [7/100], Training Loss: 0.6794, Training Accuracy: 56.63%, Test Accuracy: 54.80%
Epoch [8/100], Training Loss: 0.6748, Training Accuracy: 57.32%, Test Accuracy: 54.80%
Epoch [9/100], Training Loss: 0.6726, Training Accuracy: 57.07%, Test Accuracy: 54.80%
Epoch [10/100], Training Loss: 0.6735, Training Accuracy: 56.88%, Test Accuracy: 54.80%
Epoch [11/100], Training Loss: 0.6740, Training Accuracy: 57.07%, Test Accuracy: 54.80%
Epoch [12/100], Training Loss: 0.6689, Training Accuracy: 58.59%, Test Accuracy: 55.56%
Epoch [13/100], Training Loss: 0.6721, Training Accuracy: 58.21%, Test Accuracy: 56.57%
Epoch [14/100], Training Loss: 0.6694, Training Accuracy: 59.91%, Test Accuracy: 59.34%
Epoch [15/100], Training Loss: 0.6647, Training Accuracy: 59.28%, Test Accuracy: 59.09%
Epoch [16/100], Training Loss: 0.6659, Training Accuracy: 59.28%, Test Accuracy: 60.61%
Epoch [17/100], Training Loss: 0.6605, Training Accuracy: 60.98%, Test Accuracy: 62.63%
Epoch [18/100], Training Loss: 0.6541, Training Accuracy: 63.89%, Test Accuracy: 63.89%
Epoch [19/100], Training Loss: 0.6528, Training Accuracy: 62.37%, Test Accuracy: 64.90%
Epoch [20/100], Training Loss: 0.6481, Training Accuracy: 63.95%, Test Accuracy: 67.42%
Epoch [21/100], Training Loss: 0.6450, Training Accuracy: 65.59%, Test Accuracy: 69.44%
Epoch [22/100], Training Loss: 0.6377, Training Accuracy: 67.23%, Test Accuracy: 69.95%
Epoch [23/100], Training Loss: 0.6368, Training Accuracy: 68.56%, Test Accuracy: 69.70%
Epoch [24/100], Training Loss: 0.6233, Training Accuracy: 69.82%, Test Accuracy: 70.96%
Epoch [25/100], Training Loss: 0.6212, Training Accuracy: 69.38%, Test Accuracy: 71.72%
Epoch [26/100], Training Loss: 0.6089, Training Accuracy: 72.16%, Test Accuracy: 71.46%
Epoch [27/100], Training Loss: 0.6040, Training Accuracy: 73.55%, Test Accuracy: 73.23%
Epoch [28/100], Training Loss: 0.5914, Training Accuracy: 74.18%, Test Accuracy: 75.00%
Epoch [29/100], Training Loss: 0.5823, Training Accuracy: 74.62%, Test Accuracy: 79.04%
Epoch [30/100], Training Loss: 0.5670, Training Accuracy: 76.39%, Test Accuracy: 79.29%
Epoch [31/100], Training Loss: 0.5550, Training Accuracy: 77.71%, Test Accuracy: 80.30%
Epoch [32/100], Training Loss: 0.5407, Training Accuracy: 79.61%, Test Accuracy: 82.07%
Epoch [33/100], Training Loss: 0.5236, Training Accuracy: 81.06%, Test Accuracy: 81.82%
Epoch [34/100], Training Loss: 0.5120, Training Accuracy: 82.01%, Test Accuracy: 82.32%
Epoch [35/100], Training Loss: 0.5053, Training Accuracy: 82.07%, Test Accuracy: 83.33%
Epoch [36/100], Training Loss: 0.4943, Training Accuracy: 84.34%, Test Accuracy: 82.83%
Epoch [37/100], Training Loss: 0.4823, Training Accuracy: 84.53%, Test Accuracy: 83.33%
Epoch [38/100], Training Loss: 0.4782, Training Accuracy: 84.66%, Test Accuracy: 84.09%
Epoch [39/100], Training Loss: 0.4688, Training Accuracy: 85.67%, Test Accuracy: 83.59%
Epoch [40/100], Training Loss: 0.4580, Training Accuracy: 86.81%, Test Accuracy: 84.34%
Epoch [41/100], Training Loss: 0.4538, Training Accuracy: 87.06%, Test Accuracy: 83.84%
Epoch [42/100], Training Loss: 0.4510, Training Accuracy: 87.25%, Test Accuracy: 84.09%
Epoch [43/100], Training Loss: 0.4450, Training Accuracy: 87.44%, Test Accuracy: 85.35%
Epoch [44/100], Training Loss: 0.4355, Training Accuracy: 88.95%, Test Accuracy: 85.10%
Epoch [45/100], Training Loss: 0.4350, Training Accuracy: 88.64%, Test Accuracy: 85.35%
Epoch [46/100], Training Loss: 0.4261, Training Accuracy: 89.58%, Test Accuracy: 85.35%
Epoch [47/100], Training Loss: 0.4295, Training Accuracy: 88.89%, Test Accuracy: 85.86%
Epoch [48/100], Training Loss: 0.4193, Training Accuracy: 90.34%, Test Accuracy: 84.85%
Epoch [49/100], Training Loss: 0.4087, Training Accuracy: 91.41%, Test Accuracy: 86.11%
Epoch [50/100], Training Loss: 0.4067, Training Accuracy: 91.10%, Test Accuracy: 86.62%
Epoch [51/100], Training Loss: 0.4044, Training Accuracy: 91.79%, Test Accuracy: 86.87%
Epoch [52/100], Training Loss: 0.3968, Training Accuracy: 92.74%, Test Accuracy: 85.86%
Epoch [53/100], Training Loss: 0.3904, Training Accuracy: 93.06%, Test Accuracy: 86.36%
Epoch [54/100], Training Loss: 0.3860, Training Accuracy: 93.50%, Test Accuracy: 86.62%
Epoch [55/100], Training Loss: 0.3861, Training Accuracy: 93.69%, Test Accuracy: 87.88%
Epoch [56/100], Training Loss: 0.3835, Training Accuracy: 93.56%, Test Accuracy: 85.86%
Epoch [57/100], Training Loss: 0.3839, Training Accuracy: 94.07%, Test Accuracy: 86.11%
Epoch [58/100], Training Loss: 0.3765, Training Accuracy: 94.70%, Test Accuracy: 87.88%
Epoch [59/100], Training Loss: 0.3744, Training Accuracy: 94.82%, Test Accuracy: 87.63%
Epoch [60/100], Training Loss: 0.3710, Training Accuracy: 94.82%, Test Accuracy: 87.88%
Epoch [61/100], Training Loss: 0.3684, Training Accuracy: 95.01%, Test Accuracy: 86.11%
Epoch [62/100], Training Loss: 0.3656, Training Accuracy: 95.71%, Test Accuracy: 86.87%
Epoch [63/100], Training Loss: 0.3588, Training Accuracy: 95.71%, Test Accuracy: 88.38%
Epoch [64/100], Training Loss: 0.3637, Training Accuracy: 95.52%, Test Accuracy: 87.63%
Epoch [65/100], Training Loss: 0.3588, Training Accuracy: 96.15%, Test Accuracy: 86.36%
Epoch [66/100], Training Loss: 0.3554, Training Accuracy: 96.53%, Test Accuracy: 87.37%
Epoch [67/100], Training Loss: 0.3545, Training Accuracy: 96.59%, Test Accuracy: 85.61%
Epoch [68/100], Training Loss: 0.3628, Training Accuracy: 95.27%, Test Accuracy: 87.63%
Epoch [69/100], Training Loss: 0.3519, Training Accuracy: 96.65%, Test Accuracy: 86.62%
Epoch [70/100], Training Loss: 0.3506, Training Accuracy: 96.91%, Test Accuracy: 87.12%
Epoch [71/100], Training Loss: 0.3534, Training Accuracy: 96.53%, Test Accuracy: 87.37%
Epoch [72/100], Training Loss: 0.3555, Training Accuracy: 96.09%, Test Accuracy: 87.88%
Epoch [73/100], Training Loss: 0.3489, Training Accuracy: 97.03%, Test Accuracy: 87.63%
Epoch [74/100], Training Loss: 0.3486, Training Accuracy: 96.91%, Test Accuracy: 88.38%
Epoch [75/100], Training Loss: 0.3501, Training Accuracy: 96.53%, Test Accuracy: 88.38%
Epoch [76/100], Training Loss: 0.3450, Training Accuracy: 97.35%, Test Accuracy: 87.37%
Epoch [77/100], Training Loss: 0.3491, Training Accuracy: 96.97%, Test Accuracy: 87.37%
Epoch [78/100], Training Loss: 0.3466, Training Accuracy: 97.10%, Test Accuracy: 87.63%
Epoch [79/100], Training Loss: 0.3462, Training Accuracy: 97.03%, Test Accuracy: 87.88%
Epoch [80/100], Training Loss: 0.3422, Training Accuracy: 97.41%, Test Accuracy: 88.13%
Epoch [81/100], Training Loss: 0.3459, Training Accuracy: 97.10%, Test Accuracy: 88.13%
Epoch [82/100], Training Loss: 0.3439, Training Accuracy: 97.16%, Test Accuracy: 86.87%
Epoch [83/100], Training Loss: 0.3440, Training Accuracy: 97.29%, Test Accuracy: 86.62%
Epoch [84/100], Training Loss: 0.3459, Training Accuracy: 97.10%, Test Accuracy: 85.10%
Epoch [85/100], Training Loss: 0.3438, Training Accuracy: 97.35%, Test Accuracy: 87.37%
Epoch [86/100], Training Loss: 0.3426, Training Accuracy: 97.47%, Test Accuracy: 89.14%
Epoch [87/100], Training Loss: 0.3430, Training Accuracy: 97.22%, Test Accuracy: 86.87%
Epoch [88/100], Training Loss: 0.3424, Training Accuracy: 97.35%, Test Accuracy: 87.37%
Epoch [89/100], Training Loss: 0.3476, Training Accuracy: 96.72%, Test Accuracy: 87.63%
Epoch [90/100], Training Loss: 0.3405, Training Accuracy: 97.73%, Test Accuracy: 87.88%
Epoch [91/100], Training Loss: 0.3436, Training Accuracy: 97.22%, Test Accuracy: 87.88%
Epoch [92/100], Training Loss: 0.3410, Training Accuracy: 97.29%, Test Accuracy: 88.13%
Epoch [93/100], Training Loss: 0.3443, Training Accuracy: 97.29%, Test Accuracy: 87.63%
Epoch [94/100], Training Loss: 0.3396, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [95/100], Training Loss: 0.3438, Training Accuracy: 96.97%, Test Accuracy: 87.37%
Epoch [96/100], Training Loss: 0.3404, Training Accuracy: 97.47%, Test Accuracy: 87.37%
Epoch [97/100], Training Loss: 0.3395, Training Accuracy: 97.54%, Test Accuracy: 88.13%
Epoch [98/100], Training Loss: 0.3370, Training Accuracy: 97.79%, Test Accuracy: 86.87%
Epoch [99/100], Training Loss: 0.3387, Training Accuracy: 97.66%, Test Accuracy: 85.10%
Epoch [100/100], Training Loss: 0.3389, Training Accuracy: 97.54%, Test Accuracy: 87.88%
Finished Training
Final Evaluation: Precision: 0.8724, Recall: 0.8712, F1 Score: 0.8705, Accuracy: 0.8712
Fold 3/5
Epoch [1/100], Training Loss: 0.6942, Training Accuracy: 49.81%, Test Accuracy: 42.68%
Epoch [2/100], Training Loss: 0.6908, Training Accuracy: 52.15%, Test Accuracy: 63.89%
Epoch [3/100], Training Loss: 0.6865, Training Accuracy: 55.68%, Test Accuracy: 57.32%
Epoch [4/100], Training Loss: 0.6817, Training Accuracy: 56.25%, Test Accuracy: 57.32%
Epoch [5/100], Training Loss: 0.6824, Training Accuracy: 55.74%, Test Accuracy: 57.32%
Epoch [6/100], Training Loss: 0.6829, Training Accuracy: 56.50%, Test Accuracy: 57.32%
Epoch [7/100], Training Loss: 0.6781, Training Accuracy: 57.26%, Test Accuracy: 57.32%
Epoch [8/100], Training Loss: 0.6793, Training Accuracy: 56.88%, Test Accuracy: 57.32%
Epoch [9/100], Training Loss: 0.6764, Training Accuracy: 57.01%, Test Accuracy: 57.32%
Epoch [10/100], Training Loss: 0.6761, Training Accuracy: 57.45%, Test Accuracy: 57.83%
Epoch [11/100], Training Loss: 0.6776, Training Accuracy: 57.32%, Test Accuracy: 59.60%
Epoch [12/100], Training Loss: 0.6721, Training Accuracy: 56.44%, Test Accuracy: 59.60%
Epoch [13/100], Training Loss: 0.6692, Training Accuracy: 58.27%, Test Accuracy: 61.11%
Epoch [14/100], Training Loss: 0.6701, Training Accuracy: 58.71%, Test Accuracy: 61.36%
Epoch [15/100], Training Loss: 0.6686, Training Accuracy: 58.78%, Test Accuracy: 62.12%
Epoch [16/100], Training Loss: 0.6682, Training Accuracy: 60.80%, Test Accuracy: 65.66%
Epoch [17/100], Training Loss: 0.6617, Training Accuracy: 61.87%, Test Accuracy: 69.70%
Epoch [18/100], Training Loss: 0.6645, Training Accuracy: 61.62%, Test Accuracy: 70.20%
Epoch [19/100], Training Loss: 0.6580, Training Accuracy: 63.70%, Test Accuracy: 70.96%
Epoch [20/100], Training Loss: 0.6520, Training Accuracy: 64.33%, Test Accuracy: 72.22%
Epoch [21/100], Training Loss: 0.6506, Training Accuracy: 65.21%, Test Accuracy: 72.47%
Epoch [22/100], Training Loss: 0.6424, Training Accuracy: 66.22%, Test Accuracy: 73.74%
Epoch [23/100], Training Loss: 0.6431, Training Accuracy: 66.54%, Test Accuracy: 73.23%
Epoch [24/100], Training Loss: 0.6326, Training Accuracy: 69.07%, Test Accuracy: 73.99%
Epoch [25/100], Training Loss: 0.6233, Training Accuracy: 69.51%, Test Accuracy: 73.74%
Epoch [26/100], Training Loss: 0.6184, Training Accuracy: 70.14%, Test Accuracy: 75.00%
Epoch [27/100], Training Loss: 0.6047, Training Accuracy: 72.35%, Test Accuracy: 74.75%
