==========================================
SLURM_JOB_ID = 8437411
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/23.02.6
Loading slurm/23.02.6
Loading openmpi/4.1.5
+ python MLP.py /home/zhuosl/VPML/Genome_matrix/core_genome.csv
/home/zhuosl/miniconda3/envs/pytorch/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1469: UndefinedMetricWarning: Precision is ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
Epoch [21/100], Training Loss: 0.6857, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [22/100], Training Loss: 0.6857, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [23/100], Training Loss: 0.6856, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [24/100], Training Loss: 0.6836, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [25/100], Training Loss: 0.6868, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [26/100], Training Loss: 0.6812, Training Accuracy: 57.26%, Validation Accuracy: 55.18%
Epoch [27/100], Training Loss: 0.6843, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [28/100], Training Loss: 0.6836, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [29/100], Training Loss: 0.6840, Training Accuracy: 56.84%, Validation Accuracy: 55.18%
Epoch [30/100], Training Loss: 0.6819, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [31/100], Training Loss: 0.6847, Training Accuracy: 56.91%, Validation Accuracy: 55.18%
Epoch [32/100], Training Loss: 0.6862, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [33/100], Training Loss: 0.6830, Training Accuracy: 57.19%, Validation Accuracy: 55.18%
Epoch [34/100], Training Loss: 0.6849, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [35/100], Training Loss: 0.6835, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [36/100], Training Loss: 0.6873, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [37/100], Training Loss: 0.6828, Training Accuracy: 57.19%, Validation Accuracy: 55.18%
Epoch [38/100], Training Loss: 0.6806, Training Accuracy: 56.91%, Validation Accuracy: 55.18%
Epoch [39/100], Training Loss: 0.6823, Training Accuracy: 57.19%, Validation Accuracy: 55.18%
Epoch [40/100], Training Loss: 0.6839, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [41/100], Training Loss: 0.6872, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [42/100], Training Loss: 0.6836, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [43/100], Training Loss: 0.6856, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [44/100], Training Loss: 0.6847, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [45/100], Training Loss: 0.6863, Training Accuracy: 56.91%, Validation Accuracy: 55.18%
Epoch [46/100], Training Loss: 0.6841, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [47/100], Training Loss: 0.6834, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [48/100], Training Loss: 0.6824, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [49/100], Training Loss: 0.6849, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [50/100], Training Loss: 0.6846, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [51/100], Training Loss: 0.6854, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [52/100], Training Loss: 0.6844, Training Accuracy: 56.91%, Validation Accuracy: 55.18%
Epoch [53/100], Training Loss: 0.6808, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [54/100], Training Loss: 0.6831, Training Accuracy: 56.84%, Validation Accuracy: 55.18%
Epoch [55/100], Training Loss: 0.6872, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [56/100], Training Loss: 0.6809, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [57/100], Training Loss: 0.6870, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [58/100], Training Loss: 0.6861, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [59/100], Training Loss: 0.6843, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [60/100], Training Loss: 0.6845, Training Accuracy: 57.19%, Validation Accuracy: 55.18%
Epoch [61/100], Training Loss: 0.6848, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [62/100], Training Loss: 0.6842, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [63/100], Training Loss: 0.6870, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [64/100], Training Loss: 0.6831, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [65/100], Training Loss: 0.6832, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [66/100], Training Loss: 0.6809, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [67/100], Training Loss: 0.6855, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [68/100], Training Loss: 0.6824, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [69/100], Training Loss: 0.6841, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [70/100], Training Loss: 0.6830, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [71/100], Training Loss: 0.6842, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [72/100], Training Loss: 0.6883, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [73/100], Training Loss: 0.6851, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [74/100], Training Loss: 0.6844, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [75/100], Training Loss: 0.6840, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [76/100], Training Loss: 0.6791, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [77/100], Training Loss: 0.6843, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [78/100], Training Loss: 0.6862, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [79/100], Training Loss: 0.6846, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [80/100], Training Loss: 0.6818, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [81/100], Training Loss: 0.6844, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [82/100], Training Loss: 0.6821, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [83/100], Training Loss: 0.6858, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [84/100], Training Loss: 0.6875, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [85/100], Training Loss: 0.6815, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [86/100], Training Loss: 0.6819, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [87/100], Training Loss: 0.6846, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [88/100], Training Loss: 0.6856, Training Accuracy: 56.98%, Validation Accuracy: 55.18%
Epoch [89/100], Training Loss: 0.6824, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [90/100], Training Loss: 0.6837, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [91/100], Training Loss: 0.6838, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [92/100], Training Loss: 0.6832, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [93/100], Training Loss: 0.6825, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [94/100], Training Loss: 0.6842, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [95/100], Training Loss: 0.6838, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [96/100], Training Loss: 0.6819, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [97/100], Training Loss: 0.6821, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [98/100], Training Loss: 0.6829, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Epoch [99/100], Training Loss: 0.6809, Training Accuracy: 57.12%, Validation Accuracy: 55.18%
Epoch [100/100], Training Loss: 0.6862, Training Accuracy: 57.05%, Validation Accuracy: 55.18%
Finished Training
Final Evaluation: Precision: 0.3045, Recall: 0.5518, F1 Score: 0.3925, Accuracy: 0.5518
Fold 2/5
Epoch [1/100], Training Loss: 0.6912, Training Accuracy: 52.21%, Validation Accuracy: 56.30%
Epoch [2/100], Training Loss: 0.6892, Training Accuracy: 54.74%, Validation Accuracy: 56.30%
Epoch [3/100], Training Loss: 0.6903, Training Accuracy: 53.54%, Validation Accuracy: 56.30%
Epoch [4/100], Training Loss: 0.6870, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [5/100], Training Loss: 0.6890, Training Accuracy: 55.65%, Validation Accuracy: 56.30%
Epoch [6/100], Training Loss: 0.6863, Training Accuracy: 56.21%, Validation Accuracy: 56.30%
Epoch [7/100], Training Loss: 0.6844, Training Accuracy: 56.28%, Validation Accuracy: 56.30%
Epoch [8/100], Training Loss: 0.6863, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [9/100], Training Loss: 0.6844, Training Accuracy: 56.91%, Validation Accuracy: 56.30%
Epoch [10/100], Training Loss: 0.6874, Training Accuracy: 56.42%, Validation Accuracy: 56.30%
Epoch [11/100], Training Loss: 0.6851, Training Accuracy: 57.05%, Validation Accuracy: 56.30%
Epoch [12/100], Training Loss: 0.6835, Training Accuracy: 56.91%, Validation Accuracy: 56.30%
Epoch [13/100], Training Loss: 0.6882, Training Accuracy: 56.14%, Validation Accuracy: 56.30%
Epoch [14/100], Training Loss: 0.6840, Training Accuracy: 56.56%, Validation Accuracy: 56.30%
Epoch [15/100], Training Loss: 0.6896, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [16/100], Training Loss: 0.6873, Training Accuracy: 56.56%, Validation Accuracy: 56.30%
Epoch [17/100], Training Loss: 0.6866, Training Accuracy: 56.49%, Validation Accuracy: 56.30%
Epoch [18/100], Training Loss: 0.6869, Training Accuracy: 56.56%, Validation Accuracy: 56.30%
Epoch [19/100], Training Loss: 0.6868, Training Accuracy: 56.42%, Validation Accuracy: 56.30%
Epoch [20/100], Training Loss: 0.6872, Training Accuracy: 56.98%, Validation Accuracy: 56.30%
Epoch [21/100], Training Loss: 0.6813, Training Accuracy: 56.98%, Validation Accuracy: 56.30%
Epoch [22/100], Training Loss: 0.6850, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [23/100], Training Loss: 0.6860, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [24/100], Training Loss: 0.6874, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [25/100], Training Loss: 0.6878, Training Accuracy: 56.56%, Validation Accuracy: 56.30%
Epoch [26/100], Training Loss: 0.6861, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [27/100], Training Loss: 0.6887, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [28/100], Training Loss: 0.6875, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [29/100], Training Loss: 0.6859, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [30/100], Training Loss: 0.6862, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [31/100], Training Loss: 0.6860, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [32/100], Training Loss: 0.6843, Training Accuracy: 56.56%, Validation Accuracy: 56.30%
Epoch [33/100], Training Loss: 0.6810, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [34/100], Training Loss: 0.6844, Training Accuracy: 56.35%, Validation Accuracy: 56.30%
Epoch [35/100], Training Loss: 0.6830, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [36/100], Training Loss: 0.6848, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [37/100], Training Loss: 0.6860, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [38/100], Training Loss: 0.6861, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [39/100], Training Loss: 0.6846, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [40/100], Training Loss: 0.6838, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [41/100], Training Loss: 0.6859, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [42/100], Training Loss: 0.6840, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [43/100], Training Loss: 0.6879, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [44/100], Training Loss: 0.6872, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [45/100], Training Loss: 0.6857, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [46/100], Training Loss: 0.6845, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [47/100], Training Loss: 0.6850, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [48/100], Training Loss: 0.6855, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [49/100], Training Loss: 0.6845, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [50/100], Training Loss: 0.6874, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [51/100], Training Loss: 0.6848, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [52/100], Training Loss: 0.6877, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [53/100], Training Loss: 0.6830, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [54/100], Training Loss: 0.6853, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [55/100], Training Loss: 0.6867, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [56/100], Training Loss: 0.6866, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [57/100], Training Loss: 0.6833, Training Accuracy: 56.63%, Validation Accuracy: 56.30%
Epoch [58/100], Training Loss: 0.6867, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [59/100], Training Loss: 0.6842, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [60/100], Training Loss: 0.6874, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [61/100], Training Loss: 0.6848, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [62/100], Training Loss: 0.6842, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [63/100], Training Loss: 0.6862, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [64/100], Training Loss: 0.6840, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [65/100], Training Loss: 0.6848, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [66/100], Training Loss: 0.6862, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [67/100], Training Loss: 0.6848, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [68/100], Training Loss: 0.6852, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [69/100], Training Loss: 0.6868, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [70/100], Training Loss: 0.6848, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [71/100], Training Loss: 0.6850, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [72/100], Training Loss: 0.6850, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [73/100], Training Loss: 0.6871, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [74/100], Training Loss: 0.6839, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [75/100], Training Loss: 0.6848, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [76/100], Training Loss: 0.6848, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [77/100], Training Loss: 0.6854, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [78/100], Training Loss: 0.6817, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [79/100], Training Loss: 0.6856, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [80/100], Training Loss: 0.6837, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [81/100], Training Loss: 0.6850, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [82/100], Training Loss: 0.6843, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [83/100], Training Loss: 0.6840, Training Accuracy: 56.84%, Validation Accuracy: 56.30%
Epoch [84/100], Training Loss: 0.6836, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [85/100], Training Loss: 0.6850, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [86/100], Training Loss: 0.6843, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [87/100], Training Loss: 0.6870, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [88/100], Training Loss: 0.6817, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [89/100], Training Loss: 0.6842, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [90/100], Training Loss: 0.6849, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [91/100], Training Loss: 0.6822, Training Accuracy: 56.70%, Validation Accuracy: 56.30%
Epoch [92/100], Training Loss: 0.6844, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [93/100], Training Loss: 0.6838, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [94/100], Training Loss: 0.6869, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [95/100], Training Loss: 0.6846, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [96/100], Training Loss: 0.6837, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [97/100], Training Loss: 0.6843, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [98/100], Training Loss: 0.6836, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [99/100], Training Loss: 0.6871, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Epoch [100/100], Training Loss: 0.6845, Training Accuracy: 56.77%, Validation Accuracy: 56.30%
Finished Training
Final Evaluation: Precision: 0.3170, Recall: 0.5630, F1 Score: 0.4056, Accuracy: 0.5630
Fold 3/5
Epoch [1/100], Training Loss: 0.6931, Training Accuracy: 50.98%, Validation Accuracy: 53.93%
Epoch [2/100], Training Loss: 0.6931, Training Accuracy: 51.82%, Validation Accuracy: 53.93%
Epoch [3/100], Training Loss: 0.6896, Training Accuracy: 54.00%, Validation Accuracy: 53.93%
Epoch [4/100], Training Loss: 0.6884, Training Accuracy: 56.03%, Validation Accuracy: 53.93%
Epoch [5/100], Training Loss: 0.6866, Training Accuracy: 57.15%, Validation Accuracy: 53.93%
Epoch [6/100], Training Loss: 0.6826, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [7/100], Training Loss: 0.6823, Training Accuracy: 56.94%, Validation Accuracy: 53.93%
Epoch [8/100], Training Loss: 0.6837, Training Accuracy: 57.50%, Validation Accuracy: 53.93%
Epoch [9/100], Training Loss: 0.6821, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [10/100], Training Loss: 0.6854, Training Accuracy: 56.87%, Validation Accuracy: 53.93%
Epoch [11/100], Training Loss: 0.6847, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [12/100], Training Loss: 0.6826, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [13/100], Training Loss: 0.6831, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [14/100], Training Loss: 0.6809, Training Accuracy: 57.15%, Validation Accuracy: 53.93%
Epoch [15/100], Training Loss: 0.6814, Training Accuracy: 57.50%, Validation Accuracy: 53.93%
Epoch [16/100], Training Loss: 0.6848, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [17/100], Training Loss: 0.6838, Training Accuracy: 57.22%, Validation Accuracy: 53.93%
Epoch [18/100], Training Loss: 0.6825, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [19/100], Training Loss: 0.6844, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [20/100], Training Loss: 0.6839, Training Accuracy: 57.22%, Validation Accuracy: 53.93%
Epoch [21/100], Training Loss: 0.6848, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [22/100], Training Loss: 0.6831, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [23/100], Training Loss: 0.6801, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [24/100], Training Loss: 0.6855, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [25/100], Training Loss: 0.6855, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [26/100], Training Loss: 0.6828, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [27/100], Training Loss: 0.6834, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [28/100], Training Loss: 0.6817, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [29/100], Training Loss: 0.6828, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [30/100], Training Loss: 0.6845, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [31/100], Training Loss: 0.6852, Training Accuracy: 57.22%, Validation Accuracy: 53.93%
Epoch [32/100], Training Loss: 0.6832, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [33/100], Training Loss: 0.6844, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [34/100], Training Loss: 0.6851, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [35/100], Training Loss: 0.6825, Training Accuracy: 57.22%, Validation Accuracy: 53.93%
Epoch [36/100], Training Loss: 0.6807, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [37/100], Training Loss: 0.6856, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [38/100], Training Loss: 0.6852, Training Accuracy: 57.50%, Validation Accuracy: 53.93%
Epoch [39/100], Training Loss: 0.6810, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [40/100], Training Loss: 0.6851, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [41/100], Training Loss: 0.6853, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [42/100], Training Loss: 0.6821, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [43/100], Training Loss: 0.6829, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [44/100], Training Loss: 0.6828, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [45/100], Training Loss: 0.6824, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [46/100], Training Loss: 0.6817, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [47/100], Training Loss: 0.6818, Training Accuracy: 57.50%, Validation Accuracy: 53.93%
Epoch [48/100], Training Loss: 0.6819, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [49/100], Training Loss: 0.6813, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [50/100], Training Loss: 0.6797, Training Accuracy: 57.43%, Validation Accuracy: 53.93%
Epoch [51/100], Training Loss: 0.6843, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [52/100], Training Loss: 0.6821, Training Accuracy: 57.29%, Validation Accuracy: 53.93%
Epoch [53/100], Training Loss: 0.6859, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [54/100], Training Loss: 0.6835, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
Epoch [55/100], Training Loss: 0.6851, Training Accuracy: 57.36%, Validation Accuracy: 53.93%
