==========================================
SLURM_JOB_ID = 7602233
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.3564, Training Accuracy: 96.15%, Test Accuracy: 87.63%
Epoch [29/100], Training Loss: 0.3551, Training Accuracy: 96.46%, Test Accuracy: 87.63%
Epoch [30/100], Training Loss: 0.3547, Training Accuracy: 96.40%, Test Accuracy: 87.63%
Epoch [31/100], Training Loss: 0.3523, Training Accuracy: 96.72%, Test Accuracy: 87.88%
Epoch [32/100], Training Loss: 0.3506, Training Accuracy: 96.65%, Test Accuracy: 87.63%
Epoch [33/100], Training Loss: 0.3528, Training Accuracy: 96.65%, Test Accuracy: 87.88%
Epoch [34/100], Training Loss: 0.3515, Training Accuracy: 96.72%, Test Accuracy: 88.13%
Epoch [35/100], Training Loss: 0.3511, Training Accuracy: 96.40%, Test Accuracy: 87.88%
Epoch [36/100], Training Loss: 0.3501, Training Accuracy: 96.53%, Test Accuracy: 88.64%
Epoch [37/100], Training Loss: 0.3469, Training Accuracy: 96.91%, Test Accuracy: 88.13%
Epoch [38/100], Training Loss: 0.3472, Training Accuracy: 97.22%, Test Accuracy: 88.38%
Epoch [39/100], Training Loss: 0.3460, Training Accuracy: 96.84%, Test Accuracy: 88.38%
Epoch [40/100], Training Loss: 0.3451, Training Accuracy: 97.10%, Test Accuracy: 88.13%
Epoch [41/100], Training Loss: 0.3446, Training Accuracy: 97.10%, Test Accuracy: 87.37%
Epoch [42/100], Training Loss: 0.3434, Training Accuracy: 97.29%, Test Accuracy: 87.88%
Epoch [43/100], Training Loss: 0.3417, Training Accuracy: 97.47%, Test Accuracy: 88.13%
Epoch [44/100], Training Loss: 0.3420, Training Accuracy: 97.41%, Test Accuracy: 88.13%
Epoch [45/100], Training Loss: 0.3415, Training Accuracy: 97.54%, Test Accuracy: 88.13%
Epoch [46/100], Training Loss: 0.3420, Training Accuracy: 97.41%, Test Accuracy: 88.64%
Epoch [47/100], Training Loss: 0.3410, Training Accuracy: 97.47%, Test Accuracy: 87.88%
Epoch [48/100], Training Loss: 0.3402, Training Accuracy: 97.60%, Test Accuracy: 88.38%
Epoch [49/100], Training Loss: 0.3404, Training Accuracy: 97.47%, Test Accuracy: 88.89%
Epoch [50/100], Training Loss: 0.3407, Training Accuracy: 97.47%, Test Accuracy: 88.38%
Epoch [51/100], Training Loss: 0.3395, Training Accuracy: 97.60%, Test Accuracy: 88.64%
Epoch [52/100], Training Loss: 0.3379, Training Accuracy: 97.85%, Test Accuracy: 88.38%
Epoch [53/100], Training Loss: 0.3386, Training Accuracy: 97.79%, Test Accuracy: 88.64%
Epoch [54/100], Training Loss: 0.3384, Training Accuracy: 97.73%, Test Accuracy: 88.13%
Epoch [55/100], Training Loss: 0.3378, Training Accuracy: 97.79%, Test Accuracy: 88.13%
Epoch [56/100], Training Loss: 0.3374, Training Accuracy: 97.85%, Test Accuracy: 88.13%
Epoch [57/100], Training Loss: 0.3374, Training Accuracy: 97.79%, Test Accuracy: 88.13%
Epoch [58/100], Training Loss: 0.3374, Training Accuracy: 97.79%, Test Accuracy: 88.13%
Epoch [59/100], Training Loss: 0.3371, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [60/100], Training Loss: 0.3375, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [61/100], Training Loss: 0.3374, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [62/100], Training Loss: 0.3371, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [63/100], Training Loss: 0.3375, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [64/100], Training Loss: 0.3376, Training Accuracy: 97.73%, Test Accuracy: 87.88%
Epoch [65/100], Training Loss: 0.3373, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [66/100], Training Loss: 0.3368, Training Accuracy: 97.85%, Test Accuracy: 88.13%
Epoch [67/100], Training Loss: 0.3355, Training Accuracy: 97.92%, Test Accuracy: 87.88%
Epoch [68/100], Training Loss: 0.3360, Training Accuracy: 97.85%, Test Accuracy: 88.64%
Epoch [69/100], Training Loss: 0.3357, Training Accuracy: 97.85%, Test Accuracy: 88.13%
Epoch [70/100], Training Loss: 0.3358, Training Accuracy: 97.92%, Test Accuracy: 88.64%
Epoch [71/100], Training Loss: 0.3370, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [72/100], Training Loss: 0.3361, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [73/100], Training Loss: 0.3361, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [74/100], Training Loss: 0.3357, Training Accuracy: 97.92%, Test Accuracy: 87.37%
Epoch [75/100], Training Loss: 0.3358, Training Accuracy: 97.85%, Test Accuracy: 88.38%
Epoch [76/100], Training Loss: 0.3353, Training Accuracy: 97.85%, Test Accuracy: 88.38%
Epoch [77/100], Training Loss: 0.3354, Training Accuracy: 97.92%, Test Accuracy: 87.88%
Epoch [78/100], Training Loss: 0.3356, Training Accuracy: 97.92%, Test Accuracy: 87.88%
Epoch [79/100], Training Loss: 0.3352, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [80/100], Training Loss: 0.3353, Training Accuracy: 97.92%, Test Accuracy: 87.88%
Epoch [81/100], Training Loss: 0.3341, Training Accuracy: 97.98%, Test Accuracy: 88.38%
Epoch [82/100], Training Loss: 0.3346, Training Accuracy: 97.98%, Test Accuracy: 88.38%
Epoch [83/100], Training Loss: 0.3347, Training Accuracy: 97.98%, Test Accuracy: 88.89%
Epoch [84/100], Training Loss: 0.3345, Training Accuracy: 97.98%, Test Accuracy: 88.13%
Epoch [85/100], Training Loss: 0.3344, Training Accuracy: 98.11%, Test Accuracy: 88.13%
Epoch [86/100], Training Loss: 0.3350, Training Accuracy: 97.85%, Test Accuracy: 89.14%
Epoch [87/100], Training Loss: 0.3340, Training Accuracy: 98.04%, Test Accuracy: 88.13%
Epoch [88/100], Training Loss: 0.3335, Training Accuracy: 98.11%, Test Accuracy: 88.64%
Epoch [89/100], Training Loss: 0.3334, Training Accuracy: 98.04%, Test Accuracy: 88.13%
Epoch [90/100], Training Loss: 0.3336, Training Accuracy: 98.11%, Test Accuracy: 88.13%
Epoch [91/100], Training Loss: 0.3334, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [92/100], Training Loss: 0.3331, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [93/100], Training Loss: 0.3340, Training Accuracy: 98.11%, Test Accuracy: 88.13%
Epoch [94/100], Training Loss: 0.3336, Training Accuracy: 98.04%, Test Accuracy: 88.13%
Epoch [95/100], Training Loss: 0.3330, Training Accuracy: 98.11%, Test Accuracy: 88.13%
Epoch [96/100], Training Loss: 0.3329, Training Accuracy: 98.11%, Test Accuracy: 88.64%
Epoch [97/100], Training Loss: 0.3332, Training Accuracy: 98.11%, Test Accuracy: 88.89%
Epoch [98/100], Training Loss: 0.3329, Training Accuracy: 98.11%, Test Accuracy: 88.38%
Epoch [99/100], Training Loss: 0.3327, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [100/100], Training Loss: 0.3332, Training Accuracy: 98.04%, Test Accuracy: 88.64%
Finished Training
Final Evaluation: Precision: 0.8869, Recall: 0.8864, F1 Score: 0.8863, Accuracy: 0.8864
Fold 2/5
Epoch [1/100], Training Loss: 0.6913, Training Accuracy: 52.21%, Test Accuracy: 62.88%
Epoch [2/100], Training Loss: 0.6683, Training Accuracy: 64.71%, Test Accuracy: 63.64%
Epoch [3/100], Training Loss: 0.6391, Training Accuracy: 72.85%, Test Accuracy: 72.22%
Epoch [4/100], Training Loss: 0.6005, Training Accuracy: 76.77%, Test Accuracy: 75.76%
Epoch [5/100], Training Loss: 0.5621, Training Accuracy: 80.56%, Test Accuracy: 77.27%
Epoch [6/100], Training Loss: 0.5310, Training Accuracy: 81.38%, Test Accuracy: 81.31%
Epoch [7/100], Training Loss: 0.5066, Training Accuracy: 82.20%, Test Accuracy: 81.31%
Epoch [8/100], Training Loss: 0.4820, Training Accuracy: 85.86%, Test Accuracy: 85.61%
Epoch [9/100], Training Loss: 0.4583, Training Accuracy: 87.63%, Test Accuracy: 85.61%
Epoch [10/100], Training Loss: 0.4477, Training Accuracy: 88.70%, Test Accuracy: 86.36%
Epoch [11/100], Training Loss: 0.4411, Training Accuracy: 88.26%, Test Accuracy: 86.87%
Epoch [12/100], Training Loss: 0.4228, Training Accuracy: 90.21%, Test Accuracy: 89.14%
Epoch [13/100], Training Loss: 0.4142, Training Accuracy: 91.04%, Test Accuracy: 88.13%
Epoch [14/100], Training Loss: 0.4100, Training Accuracy: 90.97%, Test Accuracy: 90.15%
Epoch [15/100], Training Loss: 0.4033, Training Accuracy: 92.17%, Test Accuracy: 90.40%
Epoch [16/100], Training Loss: 0.3952, Training Accuracy: 92.99%, Test Accuracy: 87.37%
Epoch [17/100], Training Loss: 0.3897, Training Accuracy: 93.24%, Test Accuracy: 90.66%
Epoch [18/100], Training Loss: 0.3839, Training Accuracy: 94.07%, Test Accuracy: 89.39%
Epoch [19/100], Training Loss: 0.3805, Training Accuracy: 94.32%, Test Accuracy: 89.39%
Epoch [20/100], Training Loss: 0.3752, Training Accuracy: 94.70%, Test Accuracy: 91.16%
Epoch [21/100], Training Loss: 0.3737, Training Accuracy: 94.82%, Test Accuracy: 90.91%
Epoch [22/100], Training Loss: 0.3681, Training Accuracy: 95.20%, Test Accuracy: 89.90%
Epoch [23/100], Training Loss: 0.3687, Training Accuracy: 95.27%, Test Accuracy: 89.14%
Epoch [24/100], Training Loss: 0.3639, Training Accuracy: 95.71%, Test Accuracy: 90.91%
Epoch [25/100], Training Loss: 0.3601, Training Accuracy: 95.83%, Test Accuracy: 89.90%
Epoch [26/100], Training Loss: 0.3593, Training Accuracy: 96.28%, Test Accuracy: 90.66%
Epoch [27/100], Training Loss: 0.3558, Training Accuracy: 96.21%, Test Accuracy: 89.14%
Epoch [28/100], Training Loss: 0.3577, Training Accuracy: 96.09%, Test Accuracy: 89.65%
Epoch [29/100], Training Loss: 0.3540, Training Accuracy: 96.34%, Test Accuracy: 89.14%
Epoch [30/100], Training Loss: 0.3542, Training Accuracy: 96.59%, Test Accuracy: 89.39%
Epoch [31/100], Training Loss: 0.3537, Training Accuracy: 96.53%, Test Accuracy: 90.15%
Epoch [32/100], Training Loss: 0.3491, Training Accuracy: 96.84%, Test Accuracy: 91.41%
Epoch [33/100], Training Loss: 0.3512, Training Accuracy: 96.72%, Test Accuracy: 90.40%
Epoch [34/100], Training Loss: 0.3486, Training Accuracy: 96.91%, Test Accuracy: 90.15%
Epoch [35/100], Training Loss: 0.3492, Training Accuracy: 96.53%, Test Accuracy: 90.91%
Epoch [36/100], Training Loss: 0.3492, Training Accuracy: 96.65%, Test Accuracy: 91.41%
Epoch [37/100], Training Loss: 0.3474, Training Accuracy: 96.84%, Test Accuracy: 91.67%
Epoch [38/100], Training Loss: 0.3464, Training Accuracy: 97.29%, Test Accuracy: 91.67%
Epoch [39/100], Training Loss: 0.3452, Training Accuracy: 97.22%, Test Accuracy: 90.91%
Epoch [40/100], Training Loss: 0.3457, Training Accuracy: 97.03%, Test Accuracy: 91.41%
Epoch [41/100], Training Loss: 0.3443, Training Accuracy: 97.22%, Test Accuracy: 91.16%
Epoch [42/100], Training Loss: 0.3427, Training Accuracy: 97.41%, Test Accuracy: 91.16%
Epoch [43/100], Training Loss: 0.3423, Training Accuracy: 97.16%, Test Accuracy: 90.91%
Epoch [44/100], Training Loss: 0.3443, Training Accuracy: 97.10%, Test Accuracy: 90.15%
Epoch [45/100], Training Loss: 0.3420, Training Accuracy: 97.41%, Test Accuracy: 89.90%
Epoch [46/100], Training Loss: 0.3404, Training Accuracy: 97.54%, Test Accuracy: 90.91%
Epoch [47/100], Training Loss: 0.3405, Training Accuracy: 97.35%, Test Accuracy: 91.16%
Epoch [48/100], Training Loss: 0.3382, Training Accuracy: 97.85%, Test Accuracy: 91.16%
Epoch [49/100], Training Loss: 0.3395, Training Accuracy: 97.47%, Test Accuracy: 91.16%
Epoch [50/100], Training Loss: 0.3407, Training Accuracy: 97.47%, Test Accuracy: 91.41%
Epoch [51/100], Training Loss: 0.3396, Training Accuracy: 97.60%, Test Accuracy: 90.91%
Epoch [52/100], Training Loss: 0.3390, Training Accuracy: 97.54%, Test Accuracy: 91.16%
Epoch [53/100], Training Loss: 0.3382, Training Accuracy: 97.66%, Test Accuracy: 90.66%
Epoch [54/100], Training Loss: 0.3371, Training Accuracy: 97.79%, Test Accuracy: 91.16%
Epoch [55/100], Training Loss: 0.3371, Training Accuracy: 97.98%, Test Accuracy: 90.91%
Epoch [56/100], Training Loss: 0.3370, Training Accuracy: 97.73%, Test Accuracy: 90.91%
Epoch [57/100], Training Loss: 0.3370, Training Accuracy: 97.92%, Test Accuracy: 91.16%
Epoch [58/100], Training Loss: 0.3357, Training Accuracy: 97.73%, Test Accuracy: 90.91%
Epoch [59/100], Training Loss: 0.3371, Training Accuracy: 97.73%, Test Accuracy: 90.91%
Epoch [60/100], Training Loss: 0.3367, Training Accuracy: 97.73%, Test Accuracy: 90.91%
Epoch [61/100], Training Loss: 0.3381, Training Accuracy: 97.73%, Test Accuracy: 91.16%
Epoch [62/100], Training Loss: 0.3359, Training Accuracy: 97.92%, Test Accuracy: 90.66%
Epoch [63/100], Training Loss: 0.3343, Training Accuracy: 98.11%, Test Accuracy: 91.41%
Epoch [64/100], Training Loss: 0.3381, Training Accuracy: 97.35%, Test Accuracy: 91.67%
Epoch [65/100], Training Loss: 0.3347, Training Accuracy: 98.04%, Test Accuracy: 91.41%
Epoch [66/100], Training Loss: 0.3364, Training Accuracy: 97.79%, Test Accuracy: 91.92%
Epoch [67/100], Training Loss: 0.3363, Training Accuracy: 97.73%, Test Accuracy: 91.92%
Epoch [68/100], Training Loss: 0.3347, Training Accuracy: 97.85%, Test Accuracy: 90.91%
Epoch [69/100], Training Loss: 0.3340, Training Accuracy: 97.98%, Test Accuracy: 91.92%
Epoch [70/100], Training Loss: 0.3344, Training Accuracy: 97.73%, Test Accuracy: 91.16%
Epoch [71/100], Training Loss: 0.3341, Training Accuracy: 97.92%, Test Accuracy: 90.91%
Epoch [72/100], Training Loss: 0.3331, Training Accuracy: 97.98%, Test Accuracy: 91.16%
Epoch [73/100], Training Loss: 0.3348, Training Accuracy: 97.85%, Test Accuracy: 91.67%
Epoch [74/100], Training Loss: 0.3341, Training Accuracy: 97.85%, Test Accuracy: 91.67%
Epoch [75/100], Training Loss: 0.3344, Training Accuracy: 98.04%, Test Accuracy: 91.41%
Epoch [76/100], Training Loss: 0.3351, Training Accuracy: 97.85%, Test Accuracy: 91.41%
Epoch [77/100], Training Loss: 0.3331, Training Accuracy: 98.30%, Test Accuracy: 91.67%
Epoch [78/100], Training Loss: 0.3358, Training Accuracy: 97.79%, Test Accuracy: 91.92%
Epoch [79/100], Training Loss: 0.3342, Training Accuracy: 98.11%, Test Accuracy: 91.67%
Epoch [80/100], Training Loss: 0.3341, Training Accuracy: 97.98%, Test Accuracy: 91.41%
Epoch [81/100], Training Loss: 0.3323, Training Accuracy: 98.23%, Test Accuracy: 91.67%
Epoch [82/100], Training Loss: 0.3351, Training Accuracy: 97.98%, Test Accuracy: 91.67%
Epoch [83/100], Training Loss: 0.3317, Training Accuracy: 98.23%, Test Accuracy: 91.41%
Epoch [84/100], Training Loss: 0.3333, Training Accuracy: 97.98%, Test Accuracy: 91.41%
Epoch [85/100], Training Loss: 0.3319, Training Accuracy: 98.30%, Test Accuracy: 90.66%
Epoch [86/100], Training Loss: 0.3352, Training Accuracy: 97.98%, Test Accuracy: 91.41%
Epoch [87/100], Training Loss: 0.3345, Training Accuracy: 97.98%, Test Accuracy: 91.41%
Epoch [88/100], Training Loss: 0.3317, Training Accuracy: 98.17%, Test Accuracy: 91.16%
Epoch [89/100], Training Loss: 0.3331, Training Accuracy: 97.98%, Test Accuracy: 90.91%
Epoch [90/100], Training Loss: 0.3322, Training Accuracy: 98.11%, Test Accuracy: 91.92%
Epoch [91/100], Training Loss: 0.3328, Training Accuracy: 98.11%, Test Accuracy: 91.67%
Epoch [92/100], Training Loss: 0.3339, Training Accuracy: 97.79%, Test Accuracy: 90.66%
Epoch [93/100], Training Loss: 0.3327, Training Accuracy: 97.92%, Test Accuracy: 91.67%
Epoch [94/100], Training Loss: 0.3332, Training Accuracy: 97.92%, Test Accuracy: 91.67%
Epoch [95/100], Training Loss: 0.3302, Training Accuracy: 98.36%, Test Accuracy: 91.16%
Epoch [96/100], Training Loss: 0.3332, Training Accuracy: 98.04%, Test Accuracy: 91.67%
Epoch [97/100], Training Loss: 0.3310, Training Accuracy: 98.23%, Test Accuracy: 91.16%
Epoch [98/100], Training Loss: 0.3324, Training Accuracy: 98.04%, Test Accuracy: 91.92%
Epoch [99/100], Training Loss: 0.3322, Training Accuracy: 98.04%, Test Accuracy: 90.91%
Epoch [100/100], Training Loss: 0.3327, Training Accuracy: 97.98%, Test Accuracy: 91.67%
Finished Training
Final Evaluation: Precision: 0.9169, Recall: 0.9167, F1 Score: 0.9165, Accuracy: 0.9167
Fold 3/5
Epoch [1/100], Training Loss: 0.6885, Training Accuracy: 55.81%, Test Accuracy: 68.43%
Epoch [2/100], Training Loss: 0.6653, Training Accuracy: 65.59%, Test Accuracy: 72.22%
Epoch [3/100], Training Loss: 0.6330, Training Accuracy: 73.30%, Test Accuracy: 77.27%
Epoch [4/100], Training Loss: 0.5888, Training Accuracy: 77.84%, Test Accuracy: 81.06%
Epoch [5/100], Training Loss: 0.5468, Training Accuracy: 81.12%, Test Accuracy: 82.07%
Epoch [6/100], Training Loss: 0.5134, Training Accuracy: 83.21%, Test Accuracy: 84.34%
Epoch [7/100], Training Loss: 0.4886, Training Accuracy: 85.16%, Test Accuracy: 84.34%
Epoch [8/100], Training Loss: 0.4672, Training Accuracy: 86.55%, Test Accuracy: 84.60%
Epoch [9/100], Training Loss: 0.4463, Training Accuracy: 88.32%, Test Accuracy: 85.35%
Epoch [10/100], Training Loss: 0.4392, Training Accuracy: 89.08%, Test Accuracy: 85.86%
Epoch [11/100], Training Loss: 0.4281, Training Accuracy: 89.58%, Test Accuracy: 86.11%
Epoch [12/100], Training Loss: 0.4145, Training Accuracy: 90.97%, Test Accuracy: 88.13%
Epoch [13/100], Training Loss: 0.4123, Training Accuracy: 91.22%, Test Accuracy: 87.12%
Epoch [14/100], Training Loss: 0.4019, Training Accuracy: 92.30%, Test Accuracy: 89.65%
Epoch [15/100], Training Loss: 0.3927, Training Accuracy: 93.12%, Test Accuracy: 88.38%
Epoch [16/100], Training Loss: 0.3838, Training Accuracy: 94.57%, Test Accuracy: 90.40%
Epoch [17/100], Training Loss: 0.3807, Training Accuracy: 94.32%, Test Accuracy: 90.15%
Epoch [18/100], Training Loss: 0.3750, Training Accuracy: 94.51%, Test Accuracy: 88.89%
Epoch [19/100], Training Loss: 0.3708, Training Accuracy: 94.95%, Test Accuracy: 89.14%
Epoch [20/100], Training Loss: 0.3674, Training Accuracy: 95.39%, Test Accuracy: 88.64%
Epoch [21/100], Training Loss: 0.3661, Training Accuracy: 95.64%, Test Accuracy: 89.65%
Epoch [22/100], Training Loss: 0.3627, Training Accuracy: 95.83%, Test Accuracy: 89.90%
Epoch [23/100], Training Loss: 0.3621, Training Accuracy: 95.77%, Test Accuracy: 89.90%
Epoch [24/100], Training Loss: 0.3591, Training Accuracy: 96.15%, Test Accuracy: 89.90%
Epoch [25/100], Training Loss: 0.3586, Training Accuracy: 96.15%, Test Accuracy: 89.14%
Epoch [26/100], Training Loss: 0.3558, Training Accuracy: 96.46%, Test Accuracy: 89.90%
Epoch [27/100], Training Loss: 0.3527, Training Accuracy: 96.59%, Test Accuracy: 88.89%
