==========================================
SLURM_JOB_ID = 7611659
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.5079, Training Accuracy: 82.26%, Test Accuracy: 79.80%
Epoch [29/100], Training Loss: 0.4913, Training Accuracy: 83.78%, Test Accuracy: 81.82%
Epoch [30/100], Training Loss: 0.4807, Training Accuracy: 84.72%, Test Accuracy: 81.31%
Epoch [31/100], Training Loss: 0.4703, Training Accuracy: 85.67%, Test Accuracy: 81.82%
Epoch [32/100], Training Loss: 0.4577, Training Accuracy: 86.93%, Test Accuracy: 82.83%
Epoch [33/100], Training Loss: 0.4519, Training Accuracy: 88.01%, Test Accuracy: 82.58%
Epoch [34/100], Training Loss: 0.4473, Training Accuracy: 87.44%, Test Accuracy: 83.33%
Epoch [35/100], Training Loss: 0.4387, Training Accuracy: 88.45%, Test Accuracy: 84.34%
Epoch [36/100], Training Loss: 0.4277, Training Accuracy: 89.90%, Test Accuracy: 82.83%
Epoch [37/100], Training Loss: 0.4174, Training Accuracy: 91.29%, Test Accuracy: 82.83%
Epoch [38/100], Training Loss: 0.4157, Training Accuracy: 90.91%, Test Accuracy: 85.10%
Epoch [39/100], Training Loss: 0.4102, Training Accuracy: 91.41%, Test Accuracy: 78.79%
Epoch [40/100], Training Loss: 0.4009, Training Accuracy: 92.17%, Test Accuracy: 84.60%
Epoch [41/100], Training Loss: 0.3912, Training Accuracy: 93.69%, Test Accuracy: 84.85%
Epoch [42/100], Training Loss: 0.3828, Training Accuracy: 94.44%, Test Accuracy: 86.87%
Epoch [43/100], Training Loss: 0.3834, Training Accuracy: 94.57%, Test Accuracy: 83.84%
Epoch [44/100], Training Loss: 0.3775, Training Accuracy: 95.08%, Test Accuracy: 82.58%
Epoch [45/100], Training Loss: 0.3735, Training Accuracy: 95.39%, Test Accuracy: 85.10%
Epoch [46/100], Training Loss: 0.3726, Training Accuracy: 95.08%, Test Accuracy: 85.10%
Epoch [47/100], Training Loss: 0.3673, Training Accuracy: 95.90%, Test Accuracy: 82.32%
Epoch [48/100], Training Loss: 0.3647, Training Accuracy: 95.83%, Test Accuracy: 85.61%
Epoch [49/100], Training Loss: 0.3637, Training Accuracy: 95.77%, Test Accuracy: 86.11%
Epoch [50/100], Training Loss: 0.3657, Training Accuracy: 95.58%, Test Accuracy: 87.63%
Epoch [51/100], Training Loss: 0.3579, Training Accuracy: 96.65%, Test Accuracy: 86.36%
Epoch [52/100], Training Loss: 0.3581, Training Accuracy: 95.96%, Test Accuracy: 85.10%
Epoch [53/100], Training Loss: 0.3558, Training Accuracy: 96.46%, Test Accuracy: 85.10%
Epoch [54/100], Training Loss: 0.3550, Training Accuracy: 96.34%, Test Accuracy: 86.36%
Epoch [55/100], Training Loss: 0.3569, Training Accuracy: 96.21%, Test Accuracy: 85.61%
Epoch [56/100], Training Loss: 0.3512, Training Accuracy: 97.22%, Test Accuracy: 85.86%
Epoch [57/100], Training Loss: 0.3526, Training Accuracy: 96.59%, Test Accuracy: 82.58%
Epoch [58/100], Training Loss: 0.3500, Training Accuracy: 97.16%, Test Accuracy: 84.09%
Epoch [59/100], Training Loss: 0.3491, Training Accuracy: 97.10%, Test Accuracy: 85.61%
Epoch [60/100], Training Loss: 0.3498, Training Accuracy: 96.84%, Test Accuracy: 87.12%
Epoch [61/100], Training Loss: 0.3457, Training Accuracy: 97.10%, Test Accuracy: 85.61%
Epoch [62/100], Training Loss: 0.3462, Training Accuracy: 97.10%, Test Accuracy: 86.87%
Epoch [63/100], Training Loss: 0.3475, Training Accuracy: 97.03%, Test Accuracy: 85.10%
Epoch [64/100], Training Loss: 0.3439, Training Accuracy: 97.29%, Test Accuracy: 85.86%
Epoch [65/100], Training Loss: 0.3442, Training Accuracy: 97.29%, Test Accuracy: 86.11%
Epoch [66/100], Training Loss: 0.3446, Training Accuracy: 97.41%, Test Accuracy: 85.35%
Epoch [67/100], Training Loss: 0.3457, Training Accuracy: 97.10%, Test Accuracy: 84.09%
Epoch [68/100], Training Loss: 0.3441, Training Accuracy: 97.29%, Test Accuracy: 84.60%
Epoch [69/100], Training Loss: 0.3422, Training Accuracy: 97.41%, Test Accuracy: 86.87%
Epoch [70/100], Training Loss: 0.3425, Training Accuracy: 97.35%, Test Accuracy: 86.62%
Epoch [71/100], Training Loss: 0.3410, Training Accuracy: 97.60%, Test Accuracy: 84.85%
Epoch [72/100], Training Loss: 0.3407, Training Accuracy: 97.73%, Test Accuracy: 85.10%
Epoch [73/100], Training Loss: 0.3423, Training Accuracy: 97.47%, Test Accuracy: 84.34%
Epoch [74/100], Training Loss: 0.3397, Training Accuracy: 97.66%, Test Accuracy: 86.87%
Epoch [75/100], Training Loss: 0.3395, Training Accuracy: 97.60%, Test Accuracy: 86.87%
Epoch [76/100], Training Loss: 0.3375, Training Accuracy: 97.92%, Test Accuracy: 86.87%
Epoch [77/100], Training Loss: 0.3371, Training Accuracy: 97.92%, Test Accuracy: 86.36%
Epoch [78/100], Training Loss: 0.3386, Training Accuracy: 97.79%, Test Accuracy: 87.88%
Epoch [79/100], Training Loss: 0.3393, Training Accuracy: 97.73%, Test Accuracy: 86.36%
Epoch [80/100], Training Loss: 0.3371, Training Accuracy: 97.79%, Test Accuracy: 85.61%
Epoch [81/100], Training Loss: 0.3377, Training Accuracy: 97.85%, Test Accuracy: 86.11%
Epoch [82/100], Training Loss: 0.3356, Training Accuracy: 98.04%, Test Accuracy: 87.37%
Epoch [83/100], Training Loss: 0.3370, Training Accuracy: 97.98%, Test Accuracy: 86.62%
Epoch [84/100], Training Loss: 0.3359, Training Accuracy: 97.98%, Test Accuracy: 86.87%
Epoch [85/100], Training Loss: 0.3342, Training Accuracy: 98.11%, Test Accuracy: 86.62%
Epoch [86/100], Training Loss: 0.3364, Training Accuracy: 97.98%, Test Accuracy: 86.62%
Epoch [87/100], Training Loss: 0.3355, Training Accuracy: 97.98%, Test Accuracy: 85.35%
Epoch [88/100], Training Loss: 0.3357, Training Accuracy: 98.04%, Test Accuracy: 86.36%
Epoch [89/100], Training Loss: 0.3341, Training Accuracy: 98.17%, Test Accuracy: 86.62%
Epoch [90/100], Training Loss: 0.3345, Training Accuracy: 98.04%, Test Accuracy: 86.87%
Epoch [91/100], Training Loss: 0.3339, Training Accuracy: 98.17%, Test Accuracy: 86.11%
Epoch [92/100], Training Loss: 0.3345, Training Accuracy: 98.11%, Test Accuracy: 86.11%
Epoch [93/100], Training Loss: 0.3342, Training Accuracy: 98.11%, Test Accuracy: 87.63%
Epoch [94/100], Training Loss: 0.3349, Training Accuracy: 98.04%, Test Accuracy: 86.11%
Epoch [95/100], Training Loss: 0.3347, Training Accuracy: 98.11%, Test Accuracy: 86.62%
Epoch [96/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 86.36%
Epoch [97/100], Training Loss: 0.3331, Training Accuracy: 98.23%, Test Accuracy: 86.11%
Epoch [98/100], Training Loss: 0.3326, Training Accuracy: 98.23%, Test Accuracy: 86.36%
Epoch [99/100], Training Loss: 0.3337, Training Accuracy: 98.11%, Test Accuracy: 85.86%
Epoch [100/100], Training Loss: 0.3329, Training Accuracy: 98.17%, Test Accuracy: 87.12%
Finished Training
Final Evaluation: Precision: 0.8670, Recall: 0.8662, F1 Score: 0.8661, Accuracy: 0.8662
Fold 2/5
Epoch [1/100], Training Loss: 0.6985, Training Accuracy: 45.58%, Test Accuracy: 45.20%
Epoch [2/100], Training Loss: 0.6912, Training Accuracy: 52.71%, Test Accuracy: 54.80%
Epoch [3/100], Training Loss: 0.6860, Training Accuracy: 56.25%, Test Accuracy: 54.80%
Epoch [4/100], Training Loss: 0.6838, Training Accuracy: 56.57%, Test Accuracy: 54.80%
Epoch [5/100], Training Loss: 0.6806, Training Accuracy: 56.44%, Test Accuracy: 54.80%
Epoch [6/100], Training Loss: 0.6777, Training Accuracy: 56.50%, Test Accuracy: 54.80%
Epoch [7/100], Training Loss: 0.6762, Training Accuracy: 56.25%, Test Accuracy: 54.80%
Epoch [8/100], Training Loss: 0.6741, Training Accuracy: 56.31%, Test Accuracy: 54.80%
Epoch [9/100], Training Loss: 0.6741, Training Accuracy: 56.38%, Test Accuracy: 54.80%
Epoch [10/100], Training Loss: 0.6718, Training Accuracy: 56.57%, Test Accuracy: 54.80%
Epoch [11/100], Training Loss: 0.6683, Training Accuracy: 57.89%, Test Accuracy: 54.55%
Epoch [12/100], Training Loss: 0.6652, Training Accuracy: 57.70%, Test Accuracy: 56.31%
Epoch [13/100], Training Loss: 0.6642, Training Accuracy: 58.02%, Test Accuracy: 59.60%
Epoch [14/100], Training Loss: 0.6579, Training Accuracy: 59.97%, Test Accuracy: 62.37%
Epoch [15/100], Training Loss: 0.6532, Training Accuracy: 62.50%, Test Accuracy: 63.13%
Epoch [16/100], Training Loss: 0.6512, Training Accuracy: 64.14%, Test Accuracy: 65.40%
Epoch [17/100], Training Loss: 0.6459, Training Accuracy: 65.85%, Test Accuracy: 66.92%
Epoch [18/100], Training Loss: 0.6365, Training Accuracy: 69.26%, Test Accuracy: 68.94%
Epoch [19/100], Training Loss: 0.6293, Training Accuracy: 70.52%, Test Accuracy: 70.45%
Epoch [20/100], Training Loss: 0.6188, Training Accuracy: 71.97%, Test Accuracy: 70.45%
Epoch [21/100], Training Loss: 0.6075, Training Accuracy: 73.99%, Test Accuracy: 70.71%
Epoch [22/100], Training Loss: 0.5945, Training Accuracy: 74.37%, Test Accuracy: 74.24%
Epoch [23/100], Training Loss: 0.5776, Training Accuracy: 77.34%, Test Accuracy: 78.79%
Epoch [24/100], Training Loss: 0.5572, Training Accuracy: 78.72%, Test Accuracy: 73.99%
Epoch [25/100], Training Loss: 0.5422, Training Accuracy: 80.37%, Test Accuracy: 80.05%
Epoch [26/100], Training Loss: 0.5282, Training Accuracy: 80.11%, Test Accuracy: 83.08%
Epoch [27/100], Training Loss: 0.5128, Training Accuracy: 82.32%, Test Accuracy: 82.32%
Epoch [28/100], Training Loss: 0.4961, Training Accuracy: 83.46%, Test Accuracy: 79.80%
Epoch [29/100], Training Loss: 0.4896, Training Accuracy: 84.15%, Test Accuracy: 81.57%
Epoch [30/100], Training Loss: 0.4703, Training Accuracy: 86.93%, Test Accuracy: 83.08%
Epoch [31/100], Training Loss: 0.4642, Training Accuracy: 86.24%, Test Accuracy: 84.34%
Epoch [32/100], Training Loss: 0.4565, Training Accuracy: 86.99%, Test Accuracy: 86.36%
Epoch [33/100], Training Loss: 0.4498, Training Accuracy: 87.63%, Test Accuracy: 84.85%
Epoch [34/100], Training Loss: 0.4393, Training Accuracy: 88.83%, Test Accuracy: 82.32%
Epoch [35/100], Training Loss: 0.4310, Training Accuracy: 89.27%, Test Accuracy: 85.61%
Epoch [36/100], Training Loss: 0.4204, Training Accuracy: 90.66%, Test Accuracy: 87.37%
Epoch [37/100], Training Loss: 0.4163, Training Accuracy: 90.91%, Test Accuracy: 85.86%
Epoch [38/100], Training Loss: 0.4114, Training Accuracy: 91.22%, Test Accuracy: 87.37%
Epoch [39/100], Training Loss: 0.3993, Training Accuracy: 92.74%, Test Accuracy: 87.88%
Epoch [40/100], Training Loss: 0.3943, Training Accuracy: 93.12%, Test Accuracy: 85.86%
Epoch [41/100], Training Loss: 0.3914, Training Accuracy: 93.18%, Test Accuracy: 87.37%
Epoch [42/100], Training Loss: 0.3876, Training Accuracy: 92.99%, Test Accuracy: 87.37%
Epoch [43/100], Training Loss: 0.3832, Training Accuracy: 94.07%, Test Accuracy: 84.34%
Epoch [44/100], Training Loss: 0.3791, Training Accuracy: 94.32%, Test Accuracy: 88.64%
Epoch [45/100], Training Loss: 0.3735, Training Accuracy: 95.14%, Test Accuracy: 84.09%
Epoch [46/100], Training Loss: 0.3734, Training Accuracy: 95.01%, Test Accuracy: 88.89%
Epoch [47/100], Training Loss: 0.3678, Training Accuracy: 95.39%, Test Accuracy: 87.12%
Epoch [48/100], Training Loss: 0.3658, Training Accuracy: 95.83%, Test Accuracy: 89.39%
Epoch [49/100], Training Loss: 0.3672, Training Accuracy: 95.27%, Test Accuracy: 86.11%
Epoch [50/100], Training Loss: 0.3597, Training Accuracy: 96.09%, Test Accuracy: 88.13%
Epoch [51/100], Training Loss: 0.3602, Training Accuracy: 95.52%, Test Accuracy: 88.64%
Epoch [52/100], Training Loss: 0.3571, Training Accuracy: 96.21%, Test Accuracy: 89.90%
Epoch [53/100], Training Loss: 0.3586, Training Accuracy: 96.21%, Test Accuracy: 89.90%
Epoch [54/100], Training Loss: 0.3562, Training Accuracy: 96.40%, Test Accuracy: 89.14%
Epoch [55/100], Training Loss: 0.3507, Training Accuracy: 96.72%, Test Accuracy: 87.88%
Epoch [56/100], Training Loss: 0.3504, Training Accuracy: 96.97%, Test Accuracy: 88.89%
Epoch [57/100], Training Loss: 0.3520, Training Accuracy: 96.72%, Test Accuracy: 88.38%
Epoch [58/100], Training Loss: 0.3494, Training Accuracy: 96.97%, Test Accuracy: 87.88%
Epoch [59/100], Training Loss: 0.3471, Training Accuracy: 97.22%, Test Accuracy: 90.15%
Epoch [60/100], Training Loss: 0.3452, Training Accuracy: 97.03%, Test Accuracy: 87.63%
Epoch [61/100], Training Loss: 0.3445, Training Accuracy: 97.29%, Test Accuracy: 88.38%
Epoch [62/100], Training Loss: 0.3460, Training Accuracy: 97.03%, Test Accuracy: 88.38%
Epoch [63/100], Training Loss: 0.3444, Training Accuracy: 97.54%, Test Accuracy: 87.63%
Epoch [64/100], Training Loss: 0.3441, Training Accuracy: 97.54%, Test Accuracy: 87.37%
Epoch [65/100], Training Loss: 0.3418, Training Accuracy: 97.60%, Test Accuracy: 88.64%
Epoch [66/100], Training Loss: 0.3416, Training Accuracy: 97.47%, Test Accuracy: 89.14%
Epoch [67/100], Training Loss: 0.3413, Training Accuracy: 97.66%, Test Accuracy: 89.65%
Epoch [68/100], Training Loss: 0.3397, Training Accuracy: 97.60%, Test Accuracy: 88.38%
Epoch [69/100], Training Loss: 0.3404, Training Accuracy: 97.73%, Test Accuracy: 90.15%
Epoch [70/100], Training Loss: 0.3390, Training Accuracy: 97.79%, Test Accuracy: 88.13%
Epoch [71/100], Training Loss: 0.3389, Training Accuracy: 97.60%, Test Accuracy: 89.14%
Epoch [72/100], Training Loss: 0.3404, Training Accuracy: 97.73%, Test Accuracy: 87.12%
Epoch [73/100], Training Loss: 0.3361, Training Accuracy: 97.98%, Test Accuracy: 85.86%
Epoch [74/100], Training Loss: 0.3372, Training Accuracy: 97.92%, Test Accuracy: 88.89%
Epoch [75/100], Training Loss: 0.3390, Training Accuracy: 97.79%, Test Accuracy: 86.87%
Epoch [76/100], Training Loss: 0.3367, Training Accuracy: 98.11%, Test Accuracy: 87.88%
Epoch [77/100], Training Loss: 0.3360, Training Accuracy: 97.98%, Test Accuracy: 88.13%
Epoch [78/100], Training Loss: 0.3357, Training Accuracy: 97.92%, Test Accuracy: 89.14%
Epoch [79/100], Training Loss: 0.3358, Training Accuracy: 97.92%, Test Accuracy: 88.38%
Epoch [80/100], Training Loss: 0.3368, Training Accuracy: 97.85%, Test Accuracy: 87.88%
Epoch [81/100], Training Loss: 0.3348, Training Accuracy: 98.17%, Test Accuracy: 87.88%
Epoch [82/100], Training Loss: 0.3353, Training Accuracy: 97.92%, Test Accuracy: 87.37%
Epoch [83/100], Training Loss: 0.3355, Training Accuracy: 97.98%, Test Accuracy: 87.37%
Epoch [84/100], Training Loss: 0.3367, Training Accuracy: 98.04%, Test Accuracy: 87.37%
Epoch [85/100], Training Loss: 0.3359, Training Accuracy: 97.79%, Test Accuracy: 88.64%
Epoch [86/100], Training Loss: 0.3355, Training Accuracy: 97.85%, Test Accuracy: 87.37%
Epoch [87/100], Training Loss: 0.3349, Training Accuracy: 98.11%, Test Accuracy: 88.38%
Epoch [88/100], Training Loss: 0.3352, Training Accuracy: 97.98%, Test Accuracy: 87.88%
Epoch [89/100], Training Loss: 0.3352, Training Accuracy: 97.85%, Test Accuracy: 87.12%
Epoch [90/100], Training Loss: 0.3351, Training Accuracy: 97.66%, Test Accuracy: 87.88%
Epoch [91/100], Training Loss: 0.3352, Training Accuracy: 97.92%, Test Accuracy: 86.36%
Epoch [92/100], Training Loss: 0.3350, Training Accuracy: 97.92%, Test Accuracy: 87.12%
Epoch [93/100], Training Loss: 0.3337, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [94/100], Training Loss: 0.3338, Training Accuracy: 98.17%, Test Accuracy: 87.12%
Epoch [95/100], Training Loss: 0.3326, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [96/100], Training Loss: 0.3328, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [97/100], Training Loss: 0.3318, Training Accuracy: 98.36%, Test Accuracy: 89.14%
Epoch [98/100], Training Loss: 0.3330, Training Accuracy: 98.23%, Test Accuracy: 90.15%
Epoch [99/100], Training Loss: 0.3333, Training Accuracy: 98.17%, Test Accuracy: 87.37%
Epoch [100/100], Training Loss: 0.3330, Training Accuracy: 98.11%, Test Accuracy: 88.13%
Finished Training
Final Evaluation: Precision: 0.8914, Recall: 0.8914, F1 Score: 0.8914, Accuracy: 0.8914
Fold 3/5
Epoch [1/100], Training Loss: 0.6963, Training Accuracy: 48.42%, Test Accuracy: 42.68%
Epoch [2/100], Training Loss: 0.6891, Training Accuracy: 55.24%, Test Accuracy: 57.32%
Epoch [3/100], Training Loss: 0.6837, Training Accuracy: 56.63%, Test Accuracy: 57.32%
Epoch [4/100], Training Loss: 0.6804, Training Accuracy: 56.76%, Test Accuracy: 57.32%
Epoch [5/100], Training Loss: 0.6782, Training Accuracy: 56.76%, Test Accuracy: 57.32%
Epoch [6/100], Training Loss: 0.6764, Training Accuracy: 56.57%, Test Accuracy: 57.32%
Epoch [7/100], Training Loss: 0.6736, Training Accuracy: 56.25%, Test Accuracy: 57.32%
Epoch [8/100], Training Loss: 0.6711, Training Accuracy: 57.20%, Test Accuracy: 57.32%
Epoch [9/100], Training Loss: 0.6702, Training Accuracy: 58.78%, Test Accuracy: 59.34%
Epoch [10/100], Training Loss: 0.6637, Training Accuracy: 61.43%, Test Accuracy: 62.63%
Epoch [11/100], Training Loss: 0.6607, Training Accuracy: 62.63%, Test Accuracy: 63.89%
Epoch [12/100], Training Loss: 0.6569, Training Accuracy: 64.20%, Test Accuracy: 67.17%
Epoch [13/100], Training Loss: 0.6505, Training Accuracy: 66.73%, Test Accuracy: 68.18%
Epoch [14/100], Training Loss: 0.6449, Training Accuracy: 68.69%, Test Accuracy: 71.97%
Epoch [15/100], Training Loss: 0.6335, Training Accuracy: 70.90%, Test Accuracy: 72.98%
Epoch [16/100], Training Loss: 0.6256, Training Accuracy: 70.01%, Test Accuracy: 73.23%
Epoch [17/100], Training Loss: 0.6170, Training Accuracy: 72.35%, Test Accuracy: 73.99%
Epoch [18/100], Training Loss: 0.6020, Training Accuracy: 74.49%, Test Accuracy: 74.75%
Epoch [19/100], Training Loss: 0.5906, Training Accuracy: 74.81%, Test Accuracy: 74.75%
Epoch [20/100], Training Loss: 0.5717, Training Accuracy: 78.54%, Test Accuracy: 76.26%
Epoch [21/100], Training Loss: 0.5514, Training Accuracy: 78.91%, Test Accuracy: 79.29%
Epoch [22/100], Training Loss: 0.5350, Training Accuracy: 81.06%, Test Accuracy: 79.04%
Epoch [23/100], Training Loss: 0.5183, Training Accuracy: 82.26%, Test Accuracy: 79.80%
Epoch [24/100], Training Loss: 0.5059, Training Accuracy: 83.14%, Test Accuracy: 80.05%
Epoch [25/100], Training Loss: 0.4958, Training Accuracy: 83.33%, Test Accuracy: 81.06%
Epoch [26/100], Training Loss: 0.4889, Training Accuracy: 83.59%, Test Accuracy: 81.57%
Epoch [27/100], Training Loss: 0.4699, Training Accuracy: 86.17%, Test Accuracy: 81.06%
