==========================================
SLURM_JOB_ID = 7618017
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.6734, Training Accuracy: 57.32%, Test Accuracy: 49.49%
Epoch [29/100], Training Loss: 0.6688, Training Accuracy: 58.14%, Test Accuracy: 49.49%
Epoch [30/100], Training Loss: 0.6679, Training Accuracy: 58.02%, Test Accuracy: 49.49%
Epoch [31/100], Training Loss: 0.6700, Training Accuracy: 57.58%, Test Accuracy: 49.49%
Epoch [32/100], Training Loss: 0.6665, Training Accuracy: 58.14%, Test Accuracy: 49.49%
Epoch [33/100], Training Loss: 0.6632, Training Accuracy: 57.70%, Test Accuracy: 49.49%
Epoch [34/100], Training Loss: 0.6593, Training Accuracy: 58.14%, Test Accuracy: 49.49%
Epoch [35/100], Training Loss: 0.6636, Training Accuracy: 58.08%, Test Accuracy: 49.75%
Epoch [36/100], Training Loss: 0.6577, Training Accuracy: 58.46%, Test Accuracy: 51.77%
Epoch [37/100], Training Loss: 0.6564, Training Accuracy: 58.96%, Test Accuracy: 55.05%
Epoch [38/100], Training Loss: 0.6570, Training Accuracy: 57.89%, Test Accuracy: 56.57%
Epoch [39/100], Training Loss: 0.6554, Training Accuracy: 59.03%, Test Accuracy: 60.35%
Epoch [40/100], Training Loss: 0.6552, Training Accuracy: 59.22%, Test Accuracy: 61.36%
Epoch [41/100], Training Loss: 0.6502, Training Accuracy: 59.66%, Test Accuracy: 61.87%
Epoch [42/100], Training Loss: 0.6471, Training Accuracy: 59.47%, Test Accuracy: 62.88%
Epoch [43/100], Training Loss: 0.6477, Training Accuracy: 59.09%, Test Accuracy: 64.14%
Epoch [44/100], Training Loss: 0.6446, Training Accuracy: 61.36%, Test Accuracy: 64.65%
Epoch [45/100], Training Loss: 0.6420, Training Accuracy: 61.36%, Test Accuracy: 65.66%
Epoch [46/100], Training Loss: 0.6365, Training Accuracy: 62.88%, Test Accuracy: 65.66%
Epoch [47/100], Training Loss: 0.6378, Training Accuracy: 61.99%, Test Accuracy: 65.66%
Epoch [48/100], Training Loss: 0.6363, Training Accuracy: 62.37%, Test Accuracy: 66.41%
Epoch [49/100], Training Loss: 0.6293, Training Accuracy: 63.76%, Test Accuracy: 66.16%
Epoch [50/100], Training Loss: 0.6294, Training Accuracy: 65.28%, Test Accuracy: 66.67%
Epoch [51/100], Training Loss: 0.6269, Training Accuracy: 65.34%, Test Accuracy: 67.42%
Epoch [52/100], Training Loss: 0.6163, Training Accuracy: 66.92%, Test Accuracy: 67.68%
Epoch [53/100], Training Loss: 0.6180, Training Accuracy: 67.30%, Test Accuracy: 67.68%
Epoch [54/100], Training Loss: 0.6171, Training Accuracy: 68.06%, Test Accuracy: 67.68%
Epoch [55/100], Training Loss: 0.6113, Training Accuracy: 69.44%, Test Accuracy: 68.69%
Epoch [56/100], Training Loss: 0.5995, Training Accuracy: 70.01%, Test Accuracy: 69.70%
Epoch [57/100], Training Loss: 0.6008, Training Accuracy: 70.64%, Test Accuracy: 71.72%
Epoch [58/100], Training Loss: 0.5892, Training Accuracy: 73.04%, Test Accuracy: 73.23%
Epoch [59/100], Training Loss: 0.5854, Training Accuracy: 73.04%, Test Accuracy: 77.02%
Epoch [60/100], Training Loss: 0.5805, Training Accuracy: 75.38%, Test Accuracy: 73.23%
Epoch [61/100], Training Loss: 0.5742, Training Accuracy: 74.56%, Test Accuracy: 77.78%
Epoch [62/100], Training Loss: 0.5680, Training Accuracy: 76.07%, Test Accuracy: 76.26%
Epoch [63/100], Training Loss: 0.5570, Training Accuracy: 77.97%, Test Accuracy: 78.54%
Epoch [64/100], Training Loss: 0.5578, Training Accuracy: 77.46%, Test Accuracy: 77.78%
Epoch [65/100], Training Loss: 0.5544, Training Accuracy: 78.79%, Test Accuracy: 78.54%
Epoch [66/100], Training Loss: 0.5401, Training Accuracy: 80.24%, Test Accuracy: 79.29%
Epoch [67/100], Training Loss: 0.5375, Training Accuracy: 80.68%, Test Accuracy: 81.57%
Epoch [68/100], Training Loss: 0.5225, Training Accuracy: 82.58%, Test Accuracy: 75.51%
Epoch [69/100], Training Loss: 0.5156, Training Accuracy: 82.83%, Test Accuracy: 79.29%
Epoch [70/100], Training Loss: 0.5160, Training Accuracy: 83.33%, Test Accuracy: 80.56%
Epoch [71/100], Training Loss: 0.5045, Training Accuracy: 83.84%, Test Accuracy: 81.06%
Epoch [72/100], Training Loss: 0.4955, Training Accuracy: 84.91%, Test Accuracy: 82.32%
Epoch [73/100], Training Loss: 0.4881, Training Accuracy: 85.80%, Test Accuracy: 80.81%
Epoch [74/100], Training Loss: 0.4919, Training Accuracy: 84.15%, Test Accuracy: 83.59%
Epoch [75/100], Training Loss: 0.4779, Training Accuracy: 86.43%, Test Accuracy: 78.79%
Epoch [76/100], Training Loss: 0.4716, Training Accuracy: 86.55%, Test Accuracy: 81.31%
Epoch [77/100], Training Loss: 0.4675, Training Accuracy: 86.30%, Test Accuracy: 82.83%
Epoch [78/100], Training Loss: 0.4678, Training Accuracy: 86.24%, Test Accuracy: 81.57%
Epoch [79/100], Training Loss: 0.4564, Training Accuracy: 87.37%, Test Accuracy: 82.58%
Epoch [80/100], Training Loss: 0.4561, Training Accuracy: 87.44%, Test Accuracy: 81.06%
Epoch [81/100], Training Loss: 0.4443, Training Accuracy: 88.76%, Test Accuracy: 84.60%
Epoch [82/100], Training Loss: 0.4430, Training Accuracy: 89.02%, Test Accuracy: 83.33%
Epoch [83/100], Training Loss: 0.4381, Training Accuracy: 89.39%, Test Accuracy: 81.57%
Epoch [84/100], Training Loss: 0.4338, Training Accuracy: 89.20%, Test Accuracy: 84.09%
Epoch [85/100], Training Loss: 0.4241, Training Accuracy: 90.47%, Test Accuracy: 81.82%
Epoch [86/100], Training Loss: 0.4237, Training Accuracy: 90.15%, Test Accuracy: 86.11%
Epoch [87/100], Training Loss: 0.4246, Training Accuracy: 90.09%, Test Accuracy: 85.10%
Epoch [88/100], Training Loss: 0.4172, Training Accuracy: 91.04%, Test Accuracy: 84.85%
Epoch [89/100], Training Loss: 0.4113, Training Accuracy: 92.30%, Test Accuracy: 85.86%
Epoch [90/100], Training Loss: 0.4104, Training Accuracy: 91.86%, Test Accuracy: 86.11%
Epoch [91/100], Training Loss: 0.4054, Training Accuracy: 92.30%, Test Accuracy: 83.84%
Epoch [92/100], Training Loss: 0.4026, Training Accuracy: 92.61%, Test Accuracy: 85.35%
Epoch [93/100], Training Loss: 0.3972, Training Accuracy: 93.12%, Test Accuracy: 85.10%
Epoch [94/100], Training Loss: 0.4030, Training Accuracy: 91.86%, Test Accuracy: 83.33%
Epoch [95/100], Training Loss: 0.3984, Training Accuracy: 92.74%, Test Accuracy: 86.62%
Epoch [96/100], Training Loss: 0.3935, Training Accuracy: 93.43%, Test Accuracy: 85.35%
Epoch [97/100], Training Loss: 0.3907, Training Accuracy: 93.12%, Test Accuracy: 84.85%
Epoch [98/100], Training Loss: 0.3940, Training Accuracy: 92.99%, Test Accuracy: 80.05%
Epoch [99/100], Training Loss: 0.3926, Training Accuracy: 93.31%, Test Accuracy: 85.61%
Epoch [100/100], Training Loss: 0.3884, Training Accuracy: 94.13%, Test Accuracy: 80.81%
Finished Training
Final Evaluation: Precision: 0.8364, Recall: 0.8030, F1 Score: 0.7984, Accuracy: 0.8030
Fold 2/5
Epoch [1/100], Training Loss: 0.7033, Training Accuracy: 49.94%, Test Accuracy: 54.80%
Epoch [2/100], Training Loss: 0.7055, Training Accuracy: 49.31%, Test Accuracy: 54.80%
Epoch [3/100], Training Loss: 0.6968, Training Accuracy: 51.96%, Test Accuracy: 54.80%
Epoch [4/100], Training Loss: 0.6921, Training Accuracy: 53.03%, Test Accuracy: 54.80%
Epoch [5/100], Training Loss: 0.6946, Training Accuracy: 54.55%, Test Accuracy: 54.80%
Epoch [6/100], Training Loss: 0.6927, Training Accuracy: 53.72%, Test Accuracy: 54.80%
Epoch [7/100], Training Loss: 0.6889, Training Accuracy: 55.30%, Test Accuracy: 54.80%
Epoch [8/100], Training Loss: 0.6897, Training Accuracy: 55.43%, Test Accuracy: 54.80%
Epoch [9/100], Training Loss: 0.6826, Training Accuracy: 55.49%, Test Accuracy: 54.80%
Epoch [10/100], Training Loss: 0.6830, Training Accuracy: 55.43%, Test Accuracy: 54.80%
Epoch [11/100], Training Loss: 0.6878, Training Accuracy: 54.67%, Test Accuracy: 54.80%
Epoch [12/100], Training Loss: 0.6878, Training Accuracy: 55.24%, Test Accuracy: 54.80%
Epoch [13/100], Training Loss: 0.6858, Training Accuracy: 55.93%, Test Accuracy: 54.80%
Epoch [14/100], Training Loss: 0.6903, Training Accuracy: 55.05%, Test Accuracy: 54.80%
Epoch [15/100], Training Loss: 0.6898, Training Accuracy: 55.43%, Test Accuracy: 54.80%
Epoch [16/100], Training Loss: 0.6889, Training Accuracy: 55.74%, Test Accuracy: 54.80%
Epoch [17/100], Training Loss: 0.6820, Training Accuracy: 56.44%, Test Accuracy: 54.80%
Epoch [18/100], Training Loss: 0.6785, Training Accuracy: 56.06%, Test Accuracy: 54.80%
Epoch [19/100], Training Loss: 0.6818, Training Accuracy: 56.12%, Test Accuracy: 54.80%
Epoch [20/100], Training Loss: 0.6777, Training Accuracy: 56.44%, Test Accuracy: 54.80%
Epoch [21/100], Training Loss: 0.6820, Training Accuracy: 55.74%, Test Accuracy: 54.80%
Epoch [22/100], Training Loss: 0.6789, Training Accuracy: 54.92%, Test Accuracy: 54.80%
Epoch [23/100], Training Loss: 0.6764, Training Accuracy: 56.57%, Test Accuracy: 54.80%
Epoch [24/100], Training Loss: 0.6775, Training Accuracy: 55.81%, Test Accuracy: 54.80%
Epoch [25/100], Training Loss: 0.6764, Training Accuracy: 56.69%, Test Accuracy: 54.80%
Epoch [26/100], Training Loss: 0.6715, Training Accuracy: 56.69%, Test Accuracy: 54.80%
Epoch [27/100], Training Loss: 0.6744, Training Accuracy: 56.25%, Test Accuracy: 54.80%
Epoch [28/100], Training Loss: 0.6776, Training Accuracy: 56.38%, Test Accuracy: 54.80%
Epoch [29/100], Training Loss: 0.6714, Training Accuracy: 57.07%, Test Accuracy: 54.80%
Epoch [30/100], Training Loss: 0.6730, Training Accuracy: 56.25%, Test Accuracy: 54.80%
Epoch [31/100], Training Loss: 0.6727, Training Accuracy: 56.94%, Test Accuracy: 54.80%
Epoch [32/100], Training Loss: 0.6722, Training Accuracy: 57.13%, Test Accuracy: 54.80%
Epoch [33/100], Training Loss: 0.6699, Training Accuracy: 57.70%, Test Accuracy: 54.80%
Epoch [34/100], Training Loss: 0.6683, Training Accuracy: 57.58%, Test Accuracy: 54.80%
Epoch [35/100], Training Loss: 0.6666, Training Accuracy: 57.45%, Test Accuracy: 54.80%
Epoch [36/100], Training Loss: 0.6719, Training Accuracy: 58.02%, Test Accuracy: 55.05%
Epoch [37/100], Training Loss: 0.6617, Training Accuracy: 58.78%, Test Accuracy: 56.31%
Epoch [38/100], Training Loss: 0.6680, Training Accuracy: 59.22%, Test Accuracy: 59.34%
Epoch [39/100], Training Loss: 0.6670, Training Accuracy: 59.09%, Test Accuracy: 61.36%
Epoch [40/100], Training Loss: 0.6617, Training Accuracy: 60.98%, Test Accuracy: 63.38%
Epoch [41/100], Training Loss: 0.6612, Training Accuracy: 58.84%, Test Accuracy: 64.39%
Epoch [42/100], Training Loss: 0.6538, Training Accuracy: 60.73%, Test Accuracy: 65.66%
Epoch [43/100], Training Loss: 0.6554, Training Accuracy: 59.79%, Test Accuracy: 67.68%
Epoch [44/100], Training Loss: 0.6479, Training Accuracy: 62.37%, Test Accuracy: 69.44%
Epoch [45/100], Training Loss: 0.6463, Training Accuracy: 61.99%, Test Accuracy: 69.70%
Epoch [46/100], Training Loss: 0.6456, Training Accuracy: 63.89%, Test Accuracy: 69.95%
Epoch [47/100], Training Loss: 0.6452, Training Accuracy: 64.27%, Test Accuracy: 70.20%
Epoch [48/100], Training Loss: 0.6389, Training Accuracy: 64.33%, Test Accuracy: 70.96%
Epoch [49/100], Training Loss: 0.6367, Training Accuracy: 65.03%, Test Accuracy: 71.21%
Epoch [50/100], Training Loss: 0.6287, Training Accuracy: 67.36%, Test Accuracy: 71.97%
Epoch [51/100], Training Loss: 0.6213, Training Accuracy: 68.31%, Test Accuracy: 71.97%
Epoch [52/100], Training Loss: 0.6176, Training Accuracy: 67.30%, Test Accuracy: 72.22%
Epoch [53/100], Training Loss: 0.6140, Training Accuracy: 69.26%, Test Accuracy: 73.23%
Epoch [54/100], Training Loss: 0.6029, Training Accuracy: 71.09%, Test Accuracy: 72.98%
Epoch [55/100], Training Loss: 0.5977, Training Accuracy: 71.46%, Test Accuracy: 78.28%
Epoch [56/100], Training Loss: 0.5918, Training Accuracy: 73.55%, Test Accuracy: 75.25%
Epoch [57/100], Training Loss: 0.5762, Training Accuracy: 74.94%, Test Accuracy: 78.03%
Epoch [58/100], Training Loss: 0.5766, Training Accuracy: 72.79%, Test Accuracy: 81.31%
Epoch [59/100], Training Loss: 0.5655, Training Accuracy: 75.88%, Test Accuracy: 81.31%
Epoch [60/100], Training Loss: 0.5593, Training Accuracy: 76.58%, Test Accuracy: 82.07%
Epoch [61/100], Training Loss: 0.5446, Training Accuracy: 78.41%, Test Accuracy: 79.04%
Epoch [62/100], Training Loss: 0.5304, Training Accuracy: 79.99%, Test Accuracy: 83.59%
Epoch [63/100], Training Loss: 0.5245, Training Accuracy: 80.18%, Test Accuracy: 83.08%
Epoch [64/100], Training Loss: 0.5228, Training Accuracy: 81.44%, Test Accuracy: 83.84%
Epoch [65/100], Training Loss: 0.5054, Training Accuracy: 82.13%, Test Accuracy: 83.59%
Epoch [66/100], Training Loss: 0.5141, Training Accuracy: 79.99%, Test Accuracy: 84.60%
Epoch [67/100], Training Loss: 0.4996, Training Accuracy: 83.40%, Test Accuracy: 83.59%
Epoch [68/100], Training Loss: 0.4881, Training Accuracy: 83.65%, Test Accuracy: 84.60%
Epoch [69/100], Training Loss: 0.4800, Training Accuracy: 85.35%, Test Accuracy: 84.34%
Epoch [70/100], Training Loss: 0.4768, Training Accuracy: 85.48%, Test Accuracy: 85.61%
Epoch [71/100], Training Loss: 0.4807, Training Accuracy: 84.28%, Test Accuracy: 84.60%
Epoch [72/100], Training Loss: 0.4709, Training Accuracy: 85.92%, Test Accuracy: 84.85%
Epoch [73/100], Training Loss: 0.4561, Training Accuracy: 87.18%, Test Accuracy: 86.87%
Epoch [74/100], Training Loss: 0.4549, Training Accuracy: 86.43%, Test Accuracy: 85.10%
Epoch [75/100], Training Loss: 0.4459, Training Accuracy: 87.88%, Test Accuracy: 86.87%
Epoch [76/100], Training Loss: 0.4476, Training Accuracy: 87.44%, Test Accuracy: 83.33%
Epoch [77/100], Training Loss: 0.4427, Training Accuracy: 88.13%, Test Accuracy: 86.87%
Epoch [78/100], Training Loss: 0.4348, Training Accuracy: 88.57%, Test Accuracy: 88.13%
Epoch [79/100], Training Loss: 0.4292, Training Accuracy: 89.52%, Test Accuracy: 89.14%
Epoch [80/100], Training Loss: 0.4269, Training Accuracy: 90.03%, Test Accuracy: 88.89%
Epoch [81/100], Training Loss: 0.4186, Training Accuracy: 90.91%, Test Accuracy: 87.37%
Epoch [82/100], Training Loss: 0.4128, Training Accuracy: 91.35%, Test Accuracy: 88.13%
Epoch [83/100], Training Loss: 0.4082, Training Accuracy: 91.41%, Test Accuracy: 87.63%
Epoch [84/100], Training Loss: 0.4126, Training Accuracy: 90.97%, Test Accuracy: 88.13%
Epoch [85/100], Training Loss: 0.4050, Training Accuracy: 91.48%, Test Accuracy: 87.88%
Epoch [86/100], Training Loss: 0.4007, Training Accuracy: 92.17%, Test Accuracy: 86.11%
Epoch [87/100], Training Loss: 0.3946, Training Accuracy: 92.80%, Test Accuracy: 88.89%
Epoch [88/100], Training Loss: 0.3925, Training Accuracy: 93.12%, Test Accuracy: 85.86%
Epoch [89/100], Training Loss: 0.3886, Training Accuracy: 93.62%, Test Accuracy: 87.63%
Epoch [90/100], Training Loss: 0.3847, Training Accuracy: 93.75%, Test Accuracy: 89.39%
Epoch [91/100], Training Loss: 0.3940, Training Accuracy: 92.74%, Test Accuracy: 87.63%
Epoch [92/100], Training Loss: 0.3812, Training Accuracy: 94.44%, Test Accuracy: 88.89%
Epoch [93/100], Training Loss: 0.3848, Training Accuracy: 93.50%, Test Accuracy: 86.11%
Epoch [94/100], Training Loss: 0.3833, Training Accuracy: 93.62%, Test Accuracy: 87.63%
Epoch [95/100], Training Loss: 0.3787, Training Accuracy: 94.38%, Test Accuracy: 88.13%
Epoch [96/100], Training Loss: 0.3766, Training Accuracy: 94.70%, Test Accuracy: 88.38%
Epoch [97/100], Training Loss: 0.3709, Training Accuracy: 95.14%, Test Accuracy: 87.88%
Epoch [98/100], Training Loss: 0.3708, Training Accuracy: 94.89%, Test Accuracy: 88.38%
Epoch [99/100], Training Loss: 0.3729, Training Accuracy: 95.01%, Test Accuracy: 88.38%
Epoch [100/100], Training Loss: 0.3652, Training Accuracy: 95.77%, Test Accuracy: 88.89%
Finished Training
Final Evaluation: Precision: 0.8812, Recall: 0.8813, F1 Score: 0.8812, Accuracy: 0.8813
Fold 3/5
Epoch [1/100], Training Loss: 0.7096, Training Accuracy: 49.56%, Test Accuracy: 57.32%
Epoch [2/100], Training Loss: 0.7014, Training Accuracy: 51.33%, Test Accuracy: 57.32%
Epoch [3/100], Training Loss: 0.6989, Training Accuracy: 52.02%, Test Accuracy: 57.32%
Epoch [4/100], Training Loss: 0.6932, Training Accuracy: 53.72%, Test Accuracy: 57.32%
Epoch [5/100], Training Loss: 0.6923, Training Accuracy: 52.90%, Test Accuracy: 57.32%
Epoch [6/100], Training Loss: 0.6900, Training Accuracy: 53.60%, Test Accuracy: 57.32%
Epoch [7/100], Training Loss: 0.6852, Training Accuracy: 54.48%, Test Accuracy: 57.32%
Epoch [8/100], Training Loss: 0.6904, Training Accuracy: 53.35%, Test Accuracy: 57.32%
Epoch [9/100], Training Loss: 0.6918, Training Accuracy: 54.92%, Test Accuracy: 57.32%
Epoch [10/100], Training Loss: 0.6881, Training Accuracy: 54.23%, Test Accuracy: 57.32%
Epoch [11/100], Training Loss: 0.6807, Training Accuracy: 55.11%, Test Accuracy: 57.32%
Epoch [12/100], Training Loss: 0.6861, Training Accuracy: 55.37%, Test Accuracy: 57.32%
Epoch [13/100], Training Loss: 0.6887, Training Accuracy: 54.48%, Test Accuracy: 57.32%
Epoch [14/100], Training Loss: 0.6821, Training Accuracy: 54.99%, Test Accuracy: 57.32%
Epoch [15/100], Training Loss: 0.6848, Training Accuracy: 55.87%, Test Accuracy: 57.32%
Epoch [16/100], Training Loss: 0.6811, Training Accuracy: 55.18%, Test Accuracy: 57.32%
Epoch [17/100], Training Loss: 0.6810, Training Accuracy: 55.81%, Test Accuracy: 57.32%
Epoch [18/100], Training Loss: 0.6859, Training Accuracy: 55.93%, Test Accuracy: 57.32%
Epoch [19/100], Training Loss: 0.6777, Training Accuracy: 57.20%, Test Accuracy: 57.32%
Epoch [20/100], Training Loss: 0.6831, Training Accuracy: 55.81%, Test Accuracy: 57.32%
Epoch [21/100], Training Loss: 0.6827, Training Accuracy: 56.44%, Test Accuracy: 57.32%
Epoch [22/100], Training Loss: 0.6755, Training Accuracy: 57.32%, Test Accuracy: 57.32%
Epoch [23/100], Training Loss: 0.6769, Training Accuracy: 56.76%, Test Accuracy: 57.32%
Epoch [24/100], Training Loss: 0.6766, Training Accuracy: 55.87%, Test Accuracy: 58.84%
Epoch [25/100], Training Loss: 0.6773, Training Accuracy: 56.38%, Test Accuracy: 60.10%
Epoch [26/100], Training Loss: 0.6773, Training Accuracy: 58.14%, Test Accuracy: 65.40%
Epoch [27/100], Training Loss: 0.6730, Training Accuracy: 57.13%, Test Accuracy: 66.41%
