==========================================
SLURM_JOB_ID = 7611744
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.4765, Training Accuracy: 85.86%, Test Accuracy: 79.55%
Epoch [29/100], Training Loss: 0.4686, Training Accuracy: 85.29%, Test Accuracy: 75.00%
Epoch [30/100], Training Loss: 0.4600, Training Accuracy: 86.43%, Test Accuracy: 82.32%
Epoch [31/100], Training Loss: 0.4476, Training Accuracy: 88.32%, Test Accuracy: 83.08%
Epoch [32/100], Training Loss: 0.4385, Training Accuracy: 89.08%, Test Accuracy: 83.33%
Epoch [33/100], Training Loss: 0.4315, Training Accuracy: 89.71%, Test Accuracy: 84.85%
Epoch [34/100], Training Loss: 0.4281, Training Accuracy: 89.65%, Test Accuracy: 82.83%
Epoch [35/100], Training Loss: 0.4224, Training Accuracy: 89.96%, Test Accuracy: 83.59%
Epoch [36/100], Training Loss: 0.4099, Training Accuracy: 91.54%, Test Accuracy: 84.34%
Epoch [37/100], Training Loss: 0.4042, Training Accuracy: 92.17%, Test Accuracy: 86.62%
Epoch [38/100], Training Loss: 0.4048, Training Accuracy: 92.36%, Test Accuracy: 82.58%
Epoch [39/100], Training Loss: 0.3959, Training Accuracy: 93.43%, Test Accuracy: 85.10%
Epoch [40/100], Training Loss: 0.3941, Training Accuracy: 92.17%, Test Accuracy: 85.61%
Epoch [41/100], Training Loss: 0.3869, Training Accuracy: 93.37%, Test Accuracy: 86.36%
Epoch [42/100], Training Loss: 0.3809, Training Accuracy: 94.38%, Test Accuracy: 86.87%
Epoch [43/100], Training Loss: 0.3782, Training Accuracy: 94.44%, Test Accuracy: 84.60%
Epoch [44/100], Training Loss: 0.3763, Training Accuracy: 94.51%, Test Accuracy: 86.87%
Epoch [45/100], Training Loss: 0.3691, Training Accuracy: 95.64%, Test Accuracy: 87.12%
Epoch [46/100], Training Loss: 0.3687, Training Accuracy: 95.52%, Test Accuracy: 87.12%
Epoch [47/100], Training Loss: 0.3633, Training Accuracy: 95.77%, Test Accuracy: 86.87%
Epoch [48/100], Training Loss: 0.3622, Training Accuracy: 96.02%, Test Accuracy: 85.61%
Epoch [49/100], Training Loss: 0.3622, Training Accuracy: 95.83%, Test Accuracy: 86.62%
Epoch [50/100], Training Loss: 0.3630, Training Accuracy: 95.90%, Test Accuracy: 86.87%
Epoch [51/100], Training Loss: 0.3555, Training Accuracy: 96.28%, Test Accuracy: 86.62%
Epoch [52/100], Training Loss: 0.3563, Training Accuracy: 96.53%, Test Accuracy: 84.34%
Epoch [53/100], Training Loss: 0.3518, Training Accuracy: 96.72%, Test Accuracy: 87.37%
Epoch [54/100], Training Loss: 0.3531, Training Accuracy: 96.65%, Test Accuracy: 87.37%
Epoch [55/100], Training Loss: 0.3542, Training Accuracy: 96.46%, Test Accuracy: 87.63%
Epoch [56/100], Training Loss: 0.3531, Training Accuracy: 96.78%, Test Accuracy: 86.62%
Epoch [57/100], Training Loss: 0.3516, Training Accuracy: 96.65%, Test Accuracy: 86.11%
Epoch [58/100], Training Loss: 0.3500, Training Accuracy: 97.03%, Test Accuracy: 85.61%
Epoch [59/100], Training Loss: 0.3471, Training Accuracy: 97.03%, Test Accuracy: 87.12%
Epoch [60/100], Training Loss: 0.3468, Training Accuracy: 97.22%, Test Accuracy: 86.87%
Epoch [61/100], Training Loss: 0.3439, Training Accuracy: 97.29%, Test Accuracy: 86.62%
Epoch [62/100], Training Loss: 0.3456, Training Accuracy: 97.29%, Test Accuracy: 87.88%
Epoch [63/100], Training Loss: 0.3434, Training Accuracy: 97.41%, Test Accuracy: 86.62%
Epoch [64/100], Training Loss: 0.3445, Training Accuracy: 97.35%, Test Accuracy: 87.63%
Epoch [65/100], Training Loss: 0.3458, Training Accuracy: 97.03%, Test Accuracy: 86.36%
Epoch [66/100], Training Loss: 0.3422, Training Accuracy: 97.54%, Test Accuracy: 86.87%
Epoch [67/100], Training Loss: 0.3421, Training Accuracy: 97.22%, Test Accuracy: 88.64%
Epoch [68/100], Training Loss: 0.3441, Training Accuracy: 97.22%, Test Accuracy: 86.62%
Epoch [69/100], Training Loss: 0.3417, Training Accuracy: 97.41%, Test Accuracy: 85.86%
Epoch [70/100], Training Loss: 0.3426, Training Accuracy: 97.41%, Test Accuracy: 86.62%
Epoch [71/100], Training Loss: 0.3411, Training Accuracy: 97.54%, Test Accuracy: 88.64%
Epoch [72/100], Training Loss: 0.3400, Training Accuracy: 97.60%, Test Accuracy: 87.63%
Epoch [73/100], Training Loss: 0.3400, Training Accuracy: 97.73%, Test Accuracy: 84.09%
Epoch [74/100], Training Loss: 0.3410, Training Accuracy: 97.54%, Test Accuracy: 86.62%
Epoch [75/100], Training Loss: 0.3428, Training Accuracy: 97.29%, Test Accuracy: 87.37%
Epoch [76/100], Training Loss: 0.3397, Training Accuracy: 97.54%, Test Accuracy: 87.88%
Epoch [77/100], Training Loss: 0.3392, Training Accuracy: 97.79%, Test Accuracy: 86.11%
Epoch [78/100], Training Loss: 0.3378, Training Accuracy: 97.92%, Test Accuracy: 86.62%
Epoch [79/100], Training Loss: 0.3374, Training Accuracy: 97.79%, Test Accuracy: 87.37%
Epoch [80/100], Training Loss: 0.3374, Training Accuracy: 97.92%, Test Accuracy: 87.12%
Epoch [81/100], Training Loss: 0.3378, Training Accuracy: 97.73%, Test Accuracy: 86.11%
Epoch [82/100], Training Loss: 0.3381, Training Accuracy: 97.66%, Test Accuracy: 85.35%
Epoch [83/100], Training Loss: 0.3363, Training Accuracy: 97.85%, Test Accuracy: 87.12%
Epoch [84/100], Training Loss: 0.3359, Training Accuracy: 97.92%, Test Accuracy: 86.36%
Epoch [85/100], Training Loss: 0.3357, Training Accuracy: 98.04%, Test Accuracy: 87.88%
Epoch [86/100], Training Loss: 0.3364, Training Accuracy: 97.85%, Test Accuracy: 88.13%
Epoch [87/100], Training Loss: 0.3355, Training Accuracy: 97.92%, Test Accuracy: 86.36%
Epoch [88/100], Training Loss: 0.3355, Training Accuracy: 97.98%, Test Accuracy: 87.12%
Epoch [89/100], Training Loss: 0.3341, Training Accuracy: 98.11%, Test Accuracy: 87.12%
Epoch [90/100], Training Loss: 0.3338, Training Accuracy: 98.17%, Test Accuracy: 84.85%
Epoch [91/100], Training Loss: 0.3345, Training Accuracy: 98.04%, Test Accuracy: 85.61%
Epoch [92/100], Training Loss: 0.3324, Training Accuracy: 98.42%, Test Accuracy: 87.63%
Epoch [93/100], Training Loss: 0.3323, Training Accuracy: 98.30%, Test Accuracy: 86.87%
Epoch [94/100], Training Loss: 0.3331, Training Accuracy: 98.11%, Test Accuracy: 88.38%
Epoch [95/100], Training Loss: 0.3340, Training Accuracy: 97.98%, Test Accuracy: 87.63%
Epoch [96/100], Training Loss: 0.3324, Training Accuracy: 98.17%, Test Accuracy: 86.62%
Epoch [97/100], Training Loss: 0.3342, Training Accuracy: 97.98%, Test Accuracy: 88.89%
Epoch [98/100], Training Loss: 0.3332, Training Accuracy: 98.11%, Test Accuracy: 87.12%
Epoch [99/100], Training Loss: 0.3318, Training Accuracy: 98.36%, Test Accuracy: 86.87%
Epoch [100/100], Training Loss: 0.3306, Training Accuracy: 98.48%, Test Accuracy: 88.13%
Finished Training
Final Evaluation: Precision: 0.8700, Recall: 0.8687, F1 Score: 0.8685, Accuracy: 0.8687
Fold 2/5
Epoch [1/100], Training Loss: 0.6932, Training Accuracy: 50.00%, Test Accuracy: 54.80%
Epoch [2/100], Training Loss: 0.6884, Training Accuracy: 56.06%, Test Accuracy: 54.80%
Epoch [3/100], Training Loss: 0.6850, Training Accuracy: 56.31%, Test Accuracy: 54.80%
Epoch [4/100], Training Loss: 0.6815, Training Accuracy: 56.38%, Test Accuracy: 54.80%
Epoch [5/100], Training Loss: 0.6785, Training Accuracy: 56.31%, Test Accuracy: 54.80%
Epoch [6/100], Training Loss: 0.6775, Training Accuracy: 56.44%, Test Accuracy: 54.80%
Epoch [7/100], Training Loss: 0.6758, Training Accuracy: 56.38%, Test Accuracy: 54.80%
Epoch [8/100], Training Loss: 0.6728, Training Accuracy: 56.31%, Test Accuracy: 54.80%
Epoch [9/100], Training Loss: 0.6723, Training Accuracy: 56.57%, Test Accuracy: 54.80%
Epoch [10/100], Training Loss: 0.6701, Training Accuracy: 56.76%, Test Accuracy: 54.80%
Epoch [11/100], Training Loss: 0.6665, Training Accuracy: 57.07%, Test Accuracy: 54.80%
Epoch [12/100], Training Loss: 0.6647, Training Accuracy: 58.08%, Test Accuracy: 58.08%
Epoch [13/100], Training Loss: 0.6596, Training Accuracy: 60.16%, Test Accuracy: 60.61%
Epoch [14/100], Training Loss: 0.6541, Training Accuracy: 61.93%, Test Accuracy: 62.63%
Epoch [15/100], Training Loss: 0.6529, Training Accuracy: 63.89%, Test Accuracy: 63.89%
Epoch [16/100], Training Loss: 0.6422, Training Accuracy: 66.54%, Test Accuracy: 67.17%
Epoch [17/100], Training Loss: 0.6368, Training Accuracy: 69.38%, Test Accuracy: 67.68%
Epoch [18/100], Training Loss: 0.6285, Training Accuracy: 70.83%, Test Accuracy: 69.95%
Epoch [19/100], Training Loss: 0.6183, Training Accuracy: 72.47%, Test Accuracy: 70.96%
Epoch [20/100], Training Loss: 0.6035, Training Accuracy: 74.37%, Test Accuracy: 71.97%
Epoch [21/100], Training Loss: 0.5891, Training Accuracy: 75.38%, Test Accuracy: 72.47%
Epoch [22/100], Training Loss: 0.5724, Training Accuracy: 77.59%, Test Accuracy: 78.54%
Epoch [23/100], Training Loss: 0.5595, Training Accuracy: 79.55%, Test Accuracy: 71.21%
Epoch [24/100], Training Loss: 0.5415, Training Accuracy: 80.18%, Test Accuracy: 80.81%
Epoch [25/100], Training Loss: 0.5266, Training Accuracy: 81.44%, Test Accuracy: 82.07%
Epoch [26/100], Training Loss: 0.5137, Training Accuracy: 82.07%, Test Accuracy: 83.08%
Epoch [27/100], Training Loss: 0.4952, Training Accuracy: 84.03%, Test Accuracy: 83.08%
Epoch [28/100], Training Loss: 0.4848, Training Accuracy: 84.66%, Test Accuracy: 81.82%
Epoch [29/100], Training Loss: 0.4754, Training Accuracy: 85.10%, Test Accuracy: 85.10%
Epoch [30/100], Training Loss: 0.4691, Training Accuracy: 85.04%, Test Accuracy: 85.10%
Epoch [31/100], Training Loss: 0.4565, Training Accuracy: 86.74%, Test Accuracy: 83.33%
Epoch [32/100], Training Loss: 0.4490, Training Accuracy: 87.44%, Test Accuracy: 84.60%
Epoch [33/100], Training Loss: 0.4430, Training Accuracy: 87.12%, Test Accuracy: 85.10%
Epoch [34/100], Training Loss: 0.4399, Training Accuracy: 87.94%, Test Accuracy: 86.62%
Epoch [35/100], Training Loss: 0.4300, Training Accuracy: 89.39%, Test Accuracy: 87.88%
Epoch [36/100], Training Loss: 0.4184, Training Accuracy: 90.53%, Test Accuracy: 87.37%
Epoch [37/100], Training Loss: 0.4117, Training Accuracy: 91.86%, Test Accuracy: 87.63%
Epoch [38/100], Training Loss: 0.4039, Training Accuracy: 91.98%, Test Accuracy: 86.11%
Epoch [39/100], Training Loss: 0.3977, Training Accuracy: 92.68%, Test Accuracy: 88.38%
Epoch [40/100], Training Loss: 0.3922, Training Accuracy: 93.37%, Test Accuracy: 87.12%
Epoch [41/100], Training Loss: 0.3903, Training Accuracy: 93.37%, Test Accuracy: 87.88%
Epoch [42/100], Training Loss: 0.3850, Training Accuracy: 93.75%, Test Accuracy: 87.63%
Epoch [43/100], Training Loss: 0.3776, Training Accuracy: 94.44%, Test Accuracy: 86.36%
Epoch [44/100], Training Loss: 0.3757, Training Accuracy: 94.32%, Test Accuracy: 89.39%
Epoch [45/100], Training Loss: 0.3688, Training Accuracy: 95.08%, Test Accuracy: 89.39%
Epoch [46/100], Training Loss: 0.3702, Training Accuracy: 95.58%, Test Accuracy: 88.13%
Epoch [47/100], Training Loss: 0.3669, Training Accuracy: 95.58%, Test Accuracy: 89.39%
Epoch [48/100], Training Loss: 0.3679, Training Accuracy: 95.27%, Test Accuracy: 88.13%
Epoch [49/100], Training Loss: 0.3630, Training Accuracy: 96.09%, Test Accuracy: 90.15%
Epoch [50/100], Training Loss: 0.3614, Training Accuracy: 95.77%, Test Accuracy: 89.39%
Epoch [51/100], Training Loss: 0.3542, Training Accuracy: 96.72%, Test Accuracy: 87.37%
Epoch [52/100], Training Loss: 0.3545, Training Accuracy: 96.46%, Test Accuracy: 88.64%
Epoch [53/100], Training Loss: 0.3549, Training Accuracy: 96.46%, Test Accuracy: 90.40%
Epoch [54/100], Training Loss: 0.3570, Training Accuracy: 95.90%, Test Accuracy: 85.10%
Epoch [55/100], Training Loss: 0.3518, Training Accuracy: 96.91%, Test Accuracy: 88.38%
Epoch [56/100], Training Loss: 0.3489, Training Accuracy: 96.84%, Test Accuracy: 89.14%
Epoch [57/100], Training Loss: 0.3483, Training Accuracy: 97.10%, Test Accuracy: 89.65%
Epoch [58/100], Training Loss: 0.3475, Training Accuracy: 96.97%, Test Accuracy: 89.39%
Epoch [59/100], Training Loss: 0.3455, Training Accuracy: 97.22%, Test Accuracy: 88.89%
Epoch [60/100], Training Loss: 0.3473, Training Accuracy: 96.78%, Test Accuracy: 89.39%
Epoch [61/100], Training Loss: 0.3456, Training Accuracy: 97.03%, Test Accuracy: 89.65%
Epoch [62/100], Training Loss: 0.3446, Training Accuracy: 97.16%, Test Accuracy: 89.90%
Epoch [63/100], Training Loss: 0.3446, Training Accuracy: 97.16%, Test Accuracy: 89.14%
Epoch [64/100], Training Loss: 0.3441, Training Accuracy: 97.29%, Test Accuracy: 88.64%
Epoch [65/100], Training Loss: 0.3435, Training Accuracy: 97.29%, Test Accuracy: 87.88%
Epoch [66/100], Training Loss: 0.3439, Training Accuracy: 97.35%, Test Accuracy: 89.14%
Epoch [67/100], Training Loss: 0.3415, Training Accuracy: 97.60%, Test Accuracy: 89.39%
Epoch [68/100], Training Loss: 0.3435, Training Accuracy: 97.41%, Test Accuracy: 90.15%
Epoch [69/100], Training Loss: 0.3408, Training Accuracy: 97.60%, Test Accuracy: 89.39%
Epoch [70/100], Training Loss: 0.3393, Training Accuracy: 97.85%, Test Accuracy: 88.89%
Epoch [71/100], Training Loss: 0.3410, Training Accuracy: 97.41%, Test Accuracy: 90.40%
Epoch [72/100], Training Loss: 0.3405, Training Accuracy: 97.29%, Test Accuracy: 91.16%
Epoch [73/100], Training Loss: 0.3419, Training Accuracy: 97.22%, Test Accuracy: 90.40%
Epoch [74/100], Training Loss: 0.3383, Training Accuracy: 97.79%, Test Accuracy: 88.89%
Epoch [75/100], Training Loss: 0.3397, Training Accuracy: 97.73%, Test Accuracy: 88.13%
Epoch [76/100], Training Loss: 0.3400, Training Accuracy: 97.54%, Test Accuracy: 88.89%
Epoch [77/100], Training Loss: 0.3405, Training Accuracy: 97.66%, Test Accuracy: 87.88%
Epoch [78/100], Training Loss: 0.3393, Training Accuracy: 97.60%, Test Accuracy: 88.89%
Epoch [79/100], Training Loss: 0.3408, Training Accuracy: 97.60%, Test Accuracy: 88.89%
Epoch [80/100], Training Loss: 0.3391, Training Accuracy: 97.54%, Test Accuracy: 89.39%
Epoch [81/100], Training Loss: 0.3376, Training Accuracy: 97.79%, Test Accuracy: 90.66%
Epoch [82/100], Training Loss: 0.3363, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [83/100], Training Loss: 0.3367, Training Accuracy: 97.98%, Test Accuracy: 90.15%
Epoch [84/100], Training Loss: 0.3356, Training Accuracy: 97.98%, Test Accuracy: 90.15%
Epoch [85/100], Training Loss: 0.3351, Training Accuracy: 97.98%, Test Accuracy: 88.64%
Epoch [86/100], Training Loss: 0.3345, Training Accuracy: 97.98%, Test Accuracy: 90.66%
Epoch [87/100], Training Loss: 0.3373, Training Accuracy: 97.66%, Test Accuracy: 89.14%
Epoch [88/100], Training Loss: 0.3349, Training Accuracy: 98.04%, Test Accuracy: 87.37%
Epoch [89/100], Training Loss: 0.3342, Training Accuracy: 98.11%, Test Accuracy: 89.90%
Epoch [90/100], Training Loss: 0.3359, Training Accuracy: 97.92%, Test Accuracy: 87.88%
Epoch [91/100], Training Loss: 0.3346, Training Accuracy: 98.11%, Test Accuracy: 90.15%
Epoch [92/100], Training Loss: 0.3345, Training Accuracy: 98.04%, Test Accuracy: 88.38%
Epoch [93/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 88.38%
Epoch [94/100], Training Loss: 0.3349, Training Accuracy: 97.98%, Test Accuracy: 88.89%
Epoch [95/100], Training Loss: 0.3335, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [96/100], Training Loss: 0.3327, Training Accuracy: 98.17%, Test Accuracy: 88.13%
Epoch [97/100], Training Loss: 0.3351, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [98/100], Training Loss: 0.3348, Training Accuracy: 97.85%, Test Accuracy: 88.38%
Epoch [99/100], Training Loss: 0.3335, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [100/100], Training Loss: 0.3335, Training Accuracy: 98.11%, Test Accuracy: 91.16%
Finished Training
Final Evaluation: Precision: 0.8964, Recall: 0.8965, F1 Score: 0.8964, Accuracy: 0.8965
Fold 3/5
Epoch [1/100], Training Loss: 0.6920, Training Accuracy: 52.53%, Test Accuracy: 54.04%
Epoch [2/100], Training Loss: 0.6886, Training Accuracy: 54.61%, Test Accuracy: 57.32%
Epoch [3/100], Training Loss: 0.6855, Training Accuracy: 56.31%, Test Accuracy: 57.32%
Epoch [4/100], Training Loss: 0.6809, Training Accuracy: 56.12%, Test Accuracy: 57.32%
Epoch [5/100], Training Loss: 0.6780, Training Accuracy: 55.93%, Test Accuracy: 57.32%
Epoch [6/100], Training Loss: 0.6772, Training Accuracy: 56.38%, Test Accuracy: 57.32%
Epoch [7/100], Training Loss: 0.6746, Training Accuracy: 56.31%, Test Accuracy: 57.32%
Epoch [8/100], Training Loss: 0.6714, Training Accuracy: 56.31%, Test Accuracy: 57.32%
Epoch [9/100], Training Loss: 0.6690, Training Accuracy: 57.20%, Test Accuracy: 57.83%
Epoch [10/100], Training Loss: 0.6672, Training Accuracy: 58.52%, Test Accuracy: 58.59%
Epoch [11/100], Training Loss: 0.6625, Training Accuracy: 60.98%, Test Accuracy: 61.36%
Epoch [12/100], Training Loss: 0.6596, Training Accuracy: 62.69%, Test Accuracy: 65.15%
Epoch [13/100], Training Loss: 0.6519, Training Accuracy: 66.92%, Test Accuracy: 67.68%
Epoch [14/100], Training Loss: 0.6481, Training Accuracy: 65.72%, Test Accuracy: 68.18%
Epoch [15/100], Training Loss: 0.6408, Training Accuracy: 68.56%, Test Accuracy: 70.45%
Epoch [16/100], Training Loss: 0.6324, Training Accuracy: 70.71%, Test Accuracy: 72.73%
Epoch [17/100], Training Loss: 0.6256, Training Accuracy: 71.28%, Test Accuracy: 72.73%
Epoch [18/100], Training Loss: 0.6126, Training Accuracy: 71.84%, Test Accuracy: 73.74%
Epoch [19/100], Training Loss: 0.5969, Training Accuracy: 74.12%, Test Accuracy: 73.48%
Epoch [20/100], Training Loss: 0.5834, Training Accuracy: 76.01%, Test Accuracy: 76.77%
Epoch [21/100], Training Loss: 0.5636, Training Accuracy: 78.85%, Test Accuracy: 78.79%
Epoch [22/100], Training Loss: 0.5485, Training Accuracy: 79.55%, Test Accuracy: 78.79%
Epoch [23/100], Training Loss: 0.5297, Training Accuracy: 81.00%, Test Accuracy: 80.56%
Epoch [24/100], Training Loss: 0.5109, Training Accuracy: 82.77%, Test Accuracy: 80.30%
Epoch [25/100], Training Loss: 0.4970, Training Accuracy: 84.09%, Test Accuracy: 80.81%
Epoch [26/100], Training Loss: 0.4874, Training Accuracy: 84.22%, Test Accuracy: 82.83%
Epoch [27/100], Training Loss: 0.4654, Training Accuracy: 86.87%, Test Accuracy: 82.07%
